CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
2013-01-01T00:00:00,Completed,2013-01-01T00:00:00,13-00000871,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,,1418 W 105TH PL,60643,1168639.95142432,1834799.9795844,19,22,72,,41.70233236471371,-87.6585703828543,"{'latitude': '41.70233236471371', 'longitude': '-87.6585703828543', 'needs_recoding': False}"
2013-01-01T00:00:00,Completed,2013-01-02T00:00:00,13-00000349,Pot Hole in Street,Final Outcome,Pothole Patched,8,6600 W RAVEN ST,60631,1131487.54733338,1940764.1792773,41,16,10,,41.99382165735376,-87.7917766884512,"{'latitude': '41.99382165735376', 'longitude': '-87.7917766884512', 'needs_recoding': False}"
2013-01-01T00:00:00,Completed,2013-01-02T00:00:00,13-00000521,Pot Hole in Street,Final Outcome,Pothole Patched,2,5110 S KILDARE AVE,60632,1148560.54349815,1870388.77011378,23,8,57,,41.80011390945664,-87.73085720824186,"{'latitude': '41.80011390945664', 'longitude': '-87.73085720824186', 'needs_recoding': False}"
2013-01-01T00:00:00,Completed,2013-01-02T00:00:00,13-00000763,Pot Hole in Street,Final Outcome,Pothole Patched,7,7539 N OLEANDER AVE,60631,1125070.48638723,1949455.30950159,41,16,9,,42.018117253941114,-87.81496151879132,"{'latitude': '42.018117253941114', 'longitude': '-87.81496151879132', 'needs_recoding': False}"
2013-01-01T00:00:00,Completed,2013-01-03T00:00:00,13-00001250,Pot Hole in Street,Final Outcome,Pothole Patched,17,4500 W CONGRESS PKWY,60624,1146469.05573356,1897311.32612568,24,11,26,,41.87430857421364,-87.73779029800605,"{'latitude': '41.87430857421364', 'longitude': '-87.73779029800605', 'needs_recoding': False}"
2013-01-01T00:00:00,Completed,2013-01-18T00:00:00,13-00000520,Pot Hole in Street,Final Outcome,Completed Upon Arrival,0,2940 W 46TH ST,60632,1157434.18459879,1874007.16857089,14,9,58,,41.81014097483051,-87.698331970101,"{'latitude': '41.81014097483051', 'longitude': '-87.698331970101', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003638,Pot Hole in Street,,,,3511 W 83RD PL,60652,1154435.25950092,1848995.19388784,18,8,70,,41.74134436665805,-87.70996197865428,"{'latitude': '41.74134436665805', 'longitude': '-87.70996197865428', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003655,Pot Hole in Street,,,,4749 N CENTRAL AVE,60630,1138141.88569982,1931116.62991127,45,16,15,,41.967386590286324,-87.76731824322461,"{'latitude': '41.967386590286324', 'longitude': '-87.76731824322461', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003656,Pot Hole in Street,,,,2151 W FULLERTON AVE,60647,1161199.61418002,1915917.31190196,32,14,22,,41.924853585823435,-87.6830810231695,"{'latitude': '41.924853585823435', 'longitude': '-87.6830810231695', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003672,Pot Hole in Street,,,,341 N COLUMBUS DR,60601,1178307.38047035,1902572.1000208,42,1,32,,41.8878846470662,-87.6205117403242,"{'latitude': '41.8878846470662', 'longitude': '-87.6205117403242', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003843,Pot Hole in Street,,,,7200 S PULASKI RD,60629,1150951.50217357,1856562.3586325,13,8,65,,41.76226471772864,-87.72245397159084,"{'latitude': '41.76226471772864', 'longitude': '-87.72245397159084', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003855,Pot Hole in Street,,,,7310 S LAFAYETTE AVE,60621,1177097.19519434,1856533.3298994,6,7,69,,41.76147245161821,-87.62662707467786,"{'latitude': '41.76147245161821', 'longitude': '-87.62662707467786', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003880,Pot Hole in Street,,,,9500 S JEFFERY AVE,60617,1191171.55419344,1842370.02181543,7,4,51,,41.72237590704101,-87.57549990332795,"{'latitude': '41.72237590704101', 'longitude': '-87.57549990332795', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003903,Pot Hole in Street,,,,3200 W CHICAGO AVE,60651,1154894.66557278,1905152.88117411,27,11,23,,41.89566259250351,-87.70661920899883,"{'latitude': '41.89566259250351', 'longitude': '-87.70661920899883', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00003954,Pot Hole in Street,,,,9899 S VANDERPOEL AVE,60643,1166627.12969192,1839051.69247116,19,22,72,,41.71402220124287,-87.66522178348544,"{'latitude': '41.71402220124287', 'longitude': '-87.66522178348544', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004044,Pot Hole in Street,,,,1300 W NORTH AVE,60642,1167418.21888339,1910782.96920462,32,14,24,,41.91085036197593,-87.6604450403902,"{'latitude': '41.91085036197593', 'longitude': '-87.6604450403902', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004065,Pot Hole in Street,,,,9899 S VANDERPOEL AVE,60643,1166627.12969192,1839051.69247116,19,22,72,,41.71402220124287,-87.66522178348544,"{'latitude': '41.71402220124287', 'longitude': '-87.66522178348544', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004075,Pot Hole in Street,,,,1600 N ELSTON AVE,60642,1166938.46533072,1910765.96671356,32,14,24,,41.91070699688122,-87.66232724459678,"{'latitude': '41.91070699688122', 'longitude': '-87.66232724459678', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004100,Pot Hole in Street,,,,5835 N HARLEM AVE,60631,1127369.79548217,1938238.35798991,41,16,10,,41.986912487525274,-87.80675582898643,"{'latitude': '41.986912487525274', 'longitude': '-87.80675582898643', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004221,Pot Hole in Street,,,,1300 W NORTH AVE,60642,1167418.21888339,1910782.96920462,32,14,24,,41.91085036197593,-87.6604450403902,"{'latitude': '41.91085036197593', 'longitude': '-87.6604450403902', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004294,Pot Hole in Street,,,,2399 W NELSON ST,60618,1159835.90730535,1920192.62997937,1,19,5,,41.93661340873589,-87.68787107612785,"{'latitude': '41.93661340873589', 'longitude': '-87.68787107612785', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004341,Pot Hole in Street,,,,3400 N CLARK ST,60657,1169173.36248219,1922758.63479501,44,19,6,17,41.94356094269125,-87.65376364321489,"{'latitude': '41.94356094269125', 'longitude': '-87.65376364321489', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004366,Pot Hole in Street,,,,1600 N ELSTON AVE,60642,1166938.46533072,1910765.96671356,32,14,24,,41.91070699688122,-87.66232724459678,"{'latitude': '41.91070699688122', 'longitude': '-87.66232724459678', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004373,Pot Hole in Street,,,,1100 W BELMONT AVE,60657,1168385.51056799,1921406.6515291,44,19,6,17,41.939982388877404,-87.65660031023074,"{'latitude': '41.939982388877404', 'longitude': '-87.65660031023074', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004419,Pot Hole in Street,,,,1600 N ELSTON AVE,60642,1166938.46533072,1910765.96671356,32,14,24,,41.91070699688122,-87.66232724459678,"{'latitude': '41.91070699688122', 'longitude': '-87.66232724459678', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004432,Pot Hole in Street,,,,7400 S PULASKI RD,60629,1150993.5300841,1854975.95051679,13,8,65,,41.75789699418589,-87.72234087855311,"{'latitude': '41.75789699418589', 'longitude': '-87.72234087855311', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004590,Pot Hole in Street,,,,200 W NORTH AVE,60610,1174408.9113921,1910991.53151972,43,18,7,48,41.91127114412669,-87.63476048021654,"{'latitude': '41.91127114412669', 'longitude': '-87.63476048021654', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004615,Pot Hole in Street,,,,1117 W BELMONT AVE,60657,1168204.19087558,1921401.91729715,44,19,6,17,41.93975343419333,-87.65726822037789,"{'latitude': '41.93975343419333', 'longitude': '-87.65726822037789', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004823,Pot Hole in Street,,,,1117 W BELMONT AVE,60657,1168204.19087558,1921401.91729715,44,19,6,17,41.93975343419333,-87.65726822037789,"{'latitude': '41.93975343419333', 'longitude': '-87.65726822037789', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004929,Pot Hole in Street,,,,460 N CICERO AVE,60644,1144281.42340843,1902725.05991396,28,15,25,,41.889522044440945,-87.74576128194278,"{'latitude': '41.889522044440945', 'longitude': '-87.74576128194278', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed - Dup,2011-01-03T00:00:00,11-00004939,Pot Hole in Street,,,,7300 S PULASKI RD,60629,1150968.26590217,1855929.58396917,13,8,65,,41.76042289090515,-87.72240628020184,"{'latitude': '41.76042289090515', 'longitude': '-87.72240628020184', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-03T00:00:00,11-00003918,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,328 N LAKE SHORE DR,60601,1180122.63110619,1902262.41959965,42,1,32,,41.88709207291236,-87.61413825449038,"{'latitude': '41.88709207291236', 'longitude': '-87.61413825449038', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-03T00:00:00,11-00004006,Pot Hole in Street,Dispatch Crew,Pothole Patched,8,7600 S NORMAL AVE,60620,1174278.64001773,1854525.52059008,17,6,69,,41.75612371818756,-87.63701569299756,"{'latitude': '41.75612371818756', 'longitude': '-87.63701569299756', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-03T00:00:00,11-00004191,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,7400 S RACINE AVE,60636,1169602.62066788,1855719.67243262,17,7,67,,41.7595469084155,-87.65411774779254,"{'latitude': '41.7595469084155', 'longitude': '-87.65411774779254', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-03T00:00:00,11-00004199,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,2300 S KOSTNER AVE,60623,1147419.0405153,1888326.14160539,22,10,29,,41.8494317157095,-87.73458824782318,"{'latitude': '41.8494317157095', 'longitude': '-87.73458824782318', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-03T00:00:00,11-00004415,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,460 N CICERO AVE,60644,1144281.42340843,1902725.05991396,28,15,25,,41.889522044440945,-87.74576128194278,"{'latitude': '41.889522044440945', 'longitude': '-87.74576128194278', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-03T00:00:00,11-00004441,Pot Hole in Street,Dispatch Crew,Pothole Patched,6,4400 W JACKSON BLVD,60624,1147102.72799495,1898323.7824919,28,11,26,,41.87707458761635,-87.73547396831111,"{'latitude': '41.87707458761635', 'longitude': '-87.73547396831111', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00003595,Pot Hole in Street,Dispatch Crew,Pothole Patched,141,2948 N WESTERN AVE,60618,1159848.71997985,1919565.90977572,1,14,21,,41.935611332170346,-87.68812232554471,"{'latitude': '41.935611332170346', 'longitude': '-87.68812232554471', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00003729,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,4400 N AUSTIN AVE,60630,1135557.31662788,1928633.11680021,38,16,15,,41.96037196348516,-87.7771670239115,"{'latitude': '41.96037196348516', 'longitude': '-87.7771670239115', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00003836,Pot Hole in Street,Dispatch Crew, No Problem Found,0,4217 N AUSTIN AVE,60634,1135594.84588307,1927417.66801956,38,16,15,,41.95724936334162,-87.77677122094566,"{'latitude': '41.95724936334162', 'longitude': '-87.77677122094566', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00003957,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,200 W FULLERTON DR,60614,1174659.21160331,1916310.493328,43,23,7,,41.92584737426361,-87.63377290382176,"{'latitude': '41.92584737426361', 'longitude': '-87.63377290382176', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00004156,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,300 E CULLERTON ST,60616,1178385.87511004,1890752.60829396,2,1,33,,41.855645822540076,-87.62064028347044,"{'latitude': '41.855645822540076', 'longitude': '-87.62064028347044', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00004260,Pot Hole in Street,Dispatch Crew,Completed,0,400 E MARQUETTE RD,60637,1180072.53810839,1860678.21039057,20,3,42,,41.77308031040725,-87.61539262157267,"{'latitude': '41.77308031040725', 'longitude': '-87.61539262157267', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00004412,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,4000 N AUSTIN AVE,60634,1135641.09696968,1925975.0922713,38,16,15,,41.95314405904539,-87.77692528423394,"{'latitude': '41.95314405904539', 'longitude': '-87.77692528423394', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00004522,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,6322 N CALDWELL AVE,60646,1138953.63353438,1941696.76608752,41,16,12,,41.996064468068006,-87.76433394903484,"{'latitude': '41.996064468068006', 'longitude': '-87.76433394903484', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-04T00:00:00,11-00004827,Pot Hole in Street,Dispatch Crew,Pothole Patched,10,2310 W ST PAUL AVE,60647,1160619.66988608,1911739.69301642,1,14,24,33,41.9136187751937,-87.68545672386995,"{'latitude': '41.9136187751937', 'longitude': '-87.68545672386995', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-05T00:00:00,11-00003741,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,1125 S WESTERN AVE,60612,1160549.60682336,1895043.83180737,25,12,28,,41.86756860855929,-87.68591607539854,"{'latitude': '41.86756860855929', 'longitude': '-87.68591607539854', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-05T00:00:00,11-00003916,Pot Hole in Street,Dispatch Crew, No Problem Found,0,1599 E MARQUETTE RD,60637,1188019.84412257,1861549.51433097,5,3,42,,41.775064818416176,-87.5864165750487,"{'latitude': '41.775064818416176', 'longitude': '-87.5864165750487', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-05T00:00:00,11-00004747,Pot Hole in Street,Dispatch Crew,Pothole Patched,5,3150 W TOUHY AVE,60645,1154511.64498425,1947552.4034246,50,24,2,,42.01197715588615,-87.70867163416553,"{'latitude': '42.01197715588615', 'longitude': '-87.70867163416553', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-06T00:00:00,11-00003511,Pot Hole in Street,Dispatch Crew,Pothole Patched,20,6800 W BELMONT AVE,60634,1130527.99379819,1920513.41912362,36,16,17,,41.938266954026,-87.79576149900423,"{'latitude': '41.938266954026', 'longitude': '-87.79576149900423', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-06T00:00:00,11-00003645,Pot Hole in Street,Dispatch Crew,Pothole Patched,6,5537 W EDMUNDS ST,60630,1138461.20760799,1932506.23878412,45,16,11,,41.9708414166245,-87.76615729198934,"{'latitude': '41.9708414166245', 'longitude': '-87.76615729198934', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-06T00:00:00,11-00003752,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,4300 W AUGUSTA BLVD,60651,1147529.0425688,1906317.86218215,37,11,23,,41.89900281347359,-87.73370553633572,"{'latitude': '41.89900281347359', 'longitude': '-87.73370553633572', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-07T00:00:00,11-00003936,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,1300 W NORTH AVE,60642,1167418.21888339,1910782.96920462,32,14,24,,41.91085036197593,-87.6604450403902,"{'latitude': '41.91085036197593', 'longitude': '-87.6604450403902', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-07T00:00:00,11-00004665,Pot Hole in Street,Dispatch Crew,Pothole Patched,4,1600 N OB KENNEDY EXPY,60642,1166229.72859062,1910747.49141771,32,14,24,33,41.91071185261487,-87.66495446448766,"{'latitude': '41.91071185261487', 'longitude': '-87.66495446448766', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-10T00:00:00,11-00003824,Pot Hole in Street,Dispatch Crew,Completed,0,4000 W 71ST ST,60629,1150934.05446561,1857220.94202977,13,8,65,3,41.76423053734202,-87.72243851510363,"{'latitude': '41.76423053734202', 'longitude': '-87.72243851510363', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-10T00:00:00,11-00003889,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,146 N RACINE AVE,60607,1168485.94958566,1901175.82542309,27,12,28,,41.88440170943516,-87.65690847626895,"{'latitude': '41.88440170943516', 'longitude': '-87.65690847626895', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-11T00:00:00,11-00003598,Pot Hole in Street,Dispatch Crew,Pothole Patched,2,2412 N DAMEN AVE,60647,1162608.2652978,1916073.67210494,32,14,22,,41.92534096299717,-87.67806540438445,"{'latitude': '41.92534096299717', 'longitude': '-87.67806540438445', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-11T00:00:00,11-00004397,Pot Hole in Street,Dispatch Crew,Pothole Patched,12,390 E SOUTH WATER ST,60601,1179135.25418393,1902051.05386994,42,1,32,,41.88662819844586,-87.6177934120233,"{'latitude': '41.88662819844586', 'longitude': '-87.6177934120233', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-11T00:00:00,11-00004641,Pot Hole in Street,Dispatch Crew,Completed,0,7300 S PULASKI RD,60629,1150968.26590217,1855929.58396917,13,8,65,,41.76042289090515,-87.72240628020184,"{'latitude': '41.76042289090515', 'longitude': '-87.72240628020184', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-12T00:00:00,11-00003914,Pot Hole in Street,Dispatch Crew,Pothole Patched,1,1600 N ADA ST,60642,1167209.93990066,1910773.76162588,32,14,24,,41.91079723638462,-87.66131360286845,"{'latitude': '41.91079723638462', 'longitude': '-87.66131360286845', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-13T00:00:00,11-00004923,Pot Hole in Street,Dispatch Crew,Pothole Patched,3,3600 W FOSTER AVE,60625,1151454.98000741,1934312.35001181,39,17,13,,41.97574658010578,-87.71848662849696,"{'latitude': '41.97574658010578', 'longitude': '-87.71848662849696', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-14T00:00:00,11-00004589,Pot Hole in Street,Dispatch Crew,Completed,0,5500 S WESTERN AVE,60636,1161308.85578956,1867985.31992126,16,8,63,,41.79337055433029,-87.6841753767592,"{'latitude': '41.79337055433029', 'longitude': '-87.6841753767592', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-25T00:00:00,11-00003751,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0,1199 N CROSBY ST,60610,1171192.02846949,1908232.19372778,27,18,8,,41.90364131395676,-87.6464417076667,"{'latitude': '41.90364131395676', 'longitude': '-87.6464417076667', 'needs_recoding': False}"
