Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00003410,Alley Light Out,4535 S FORRESTVILLE AVE,60653,1180700.18996564,1875064.88129472,3,2,38,41.812433696438475,-87.61270694197773,"{'latitude': '41.812433696438475', 'longitude': '-87.61270694197773', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00003848,Alley Light Out,10618 S CALUMET AVE,60628,1180459.6085772,1834632.52869781,9,5,49,41.701488476083455,-87.61482801108771,"{'latitude': '41.701488476083455', 'longitude': '-87.61482801108771', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00003867,Alley Light Out,923 N SACRAMENTO BLVD,60622,1156004.74051209,1906268.46753421,26,13,23,41.898592355336106,-87.70244914195617,"{'latitude': '41.898592355336106', 'longitude': '-87.70244914195617', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00003891,Alley Light Out,7929 S VERNON AVE,60619,1180618.36249052,1852532.29928727,6,6,44,41.75060401123017,-87.61369877361992,"{'latitude': '41.75060401123017', 'longitude': '-87.61369877361992', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00004070,Alley Light Out,1800 N KEDVALE AVE,60639,1148436.13098118,1911663.71969286,30,25,20,41.9135468341968,-87.7301090480741,"{'latitude': '41.9135468341968', 'longitude': '-87.7301090480741', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00004115,Alley Light Out,1013 N MOZART ST,60622,1157200.37780489,1906659.82757016,26,13,24,41.89964207091386,-87.6980469795193,"{'latitude': '41.89964207091386', 'longitude': '-87.6980469795193', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00004303,Alley Light Out,1940 W DIVERSEY PKWY,60614,1162930.82037439,1918605.48520752,32,19,5,41.932303397220394,-87.6766631125569,"{'latitude': '41.932303397220394', 'longitude': '-87.6766631125569', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00004680,Alley Light Out,3150 W FRANKLIN BLVD,60612,1155625.40979139,1903170.65443004,27,13,23,41.890099313948525,-87.7039258740665,"{'latitude': '41.890099313948525', 'longitude': '-87.7039258740665', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00005075,Alley Light Out,3738 S UNION AVE,60609,1172248.53171659,1880097.99879325,11,9,60,41.826435350145886,-87.64355923282167,"{'latitude': '41.826435350145886', 'longitude': '-87.64355923282167', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00005104,Alley Light Out,3150 W FRANKLIN BLVD,60612,1155625.40979139,1903170.65443004,27,13,23,41.890099313948525,-87.7039258740665,"{'latitude': '41.890099313948525', 'longitude': '-87.7039258740665', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00005142,Alley Light Out,3622 N ARTESIAN AVE,60618,1159402.39001458,1923981.59016606,47,19,5,41.9471291975343,-87.68948126822474,"{'latitude': '41.9471291975343', 'longitude': '-87.68948126822474', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00005144,Alley Light Out,3648 N ARTESIAN AVE,60618,1159397.49001458,1924153.39016606,47,19,5,41.947600728037976,-87.68949453571075,"{'latitude': '41.947600728037976', 'longitude': '-87.68949453571075', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00003585,Alley Light Out,3736 N KOSTNER AVE,60641,1146113.67068323,1924455.20088078,38,17,16,41.94869235630686,-87.73831525011663,"{'latitude': '41.94869235630686', 'longitude': '-87.73831525011663', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00004044,Alley Light Out,3838 N ODELL AVE,60634,1126391.74696851,1924628.94659554,36,16,17,41.94952195592177,-87.81080691472724,"{'latitude': '41.94952195592177', 'longitude': '-87.81080691472724', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00003428,Alley Light Out,1233 N MASON AVE,60651,1136469.70249895,1907601.06872543,29,25,25,41.90262096199851,-87.77416922553343,"{'latitude': '41.90262096199851', 'longitude': '-87.77416922553343', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00004791,Alley Light Out,8031 S RHODES AVE,60619,1181298.41611632,1851873.65442053,6,6,44,41.748780981841286,-87.61122701570326,"{'latitude': '41.748780981841286', 'longitude': '-87.61122701570326', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00004205,Alley Light Out,10512 S VERNON AVE,60628,1181104.83680938,1835356.44488546,9,5,49,41.70346020251905,-87.61244322355209,"{'latitude': '41.70346020251905', 'longitude': '-87.61244322355209', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00004692,Alley Light Out,2829 N MULLIGAN AVE,60634,1133592.1147789,1918126.31832234,29,25,19,41.93155451413232,-87.7844918705206,"{'latitude': '41.93155451413232', 'longitude': '-87.7844918705206', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00005158,Alley Light Out,8316 S CLYDE AVE,60617,1191612.15771331,1850275.13271916,8,4,46,41.744150759462066,-87.57348598633223,"{'latitude': '41.744150759462066', 'longitude': '-87.57348598633223', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-19T00:00:00,12-00003423,Alley Light Out,9849 S COMMERCIAL AVE,60617,1197843.12081049,1840216.2929892,10,4,51,41.71639523460237,-87.5509905772244,"{'latitude': '41.71639523460237', 'longitude': '-87.5509905772244', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-25T00:00:00,12-00004773,Alley Light Out,620 E OAKWOOD BLVD,60653,1181041.51378907,1878805.81318729,4,2,38,41.82269124257325,-87.61133968572476,"{'latitude': '41.82269124257325', 'longitude': '-87.61133968572476', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-31T00:00:00,12-00003741,Alley Light Out,2600 W WILCOX ST,60612,1159044.63143002,1899260.84661489,2,11,27,41.879300935227924,-87.69147630715658,"{'latitude': '41.879300935227924', 'longitude': '-87.69147630715658', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-03-27T00:00:00,12-00005129,Alley Light Out,2749 N TROY ST,60647,1154903.92822344,1918111.48772375,35,14,22,41.93111274566458,-87.70617429155953,"{'latitude': '41.93111274566458', 'longitude': '-87.70617429155953', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003470,Alley Light Out,6746 S LOOMIS BLVD,60636,1168158.70292478,1860015.7985663,17,7,67,41.771416625743385,-87.65914183081848,"{'latitude': '41.771416625743385', 'longitude': '-87.65914183081848', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004817,Alley Light Out,6700 S EVANS AVE,60637,1182370.77420097,1860751.82011291,6,3,42,41.77311881155623,-87.60702285855028,"{'latitude': '41.77311881155623', 'longitude': '-87.60702285855028', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00005022,Alley Light Out,1328 N LOCKWOOD AVE,60651,1140779.86881866,1908442.3600096,37,25,25,41.90485137803622,-87.7583162985012,"{'latitude': '41.90485137803622', 'longitude': '-87.7583162985012', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-17T00:00:00,12-00005099,Alley Light Out,5340 W PATTERSON AVE,60641,1140110.02722363,1923751.2966046,38,16,15,41.94687302530371,-87.76040112104626,"{'latitude': '41.94687302530371', 'longitude': '-87.76040112104626', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-25T00:00:00,12-00004681,Alley Light Out,5633 S NORMANDY AVE,60638,1132681.22542983,1866456.06170599,23,8,56,41.789779490375444,-87.7890430652828,"{'latitude': '41.789779490375444', 'longitude': '-87.7890430652828', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-27T00:00:00,12-00004203,Alley Light Out,8700 S ESCANABA AVE,60617,1196896.98986983,1847843.07441225,10,4,46,41.737347311560015,-87.55420289988054,"{'latitude': '41.737347311560015', 'longitude': '-87.55420289988054', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-30T00:00:00,12-00004253,Alley Light Out,6850 S RIDGELAND AVE,60649,1189038.15747107,1860227.53481269,5,3,43,41.771523015426475,-87.58259900702177,"{'latitude': '41.771523015426475', 'longitude': '-87.58259900702177', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-31T00:00:00,12-00004759,Alley Light Out,4800 N MERRIMAC AVE,60630,1133536.98998085,1931573.32769506,45,16,11,41.96845550363891,-87.78437793778025,"{'latitude': '41.96845550363891', 'longitude': '-87.78437793778025', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-02-02T00:00:00,12-00003760,Alley Light Out,3839 S WALLACE ST,60609,1172927.61120781,1879444.54231436,11,9,60,41.82462721757558,-87.64108715501932,"{'latitude': '41.82462721757558', 'longitude': '-87.64108715501932', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-02-02T00:00:00,12-00003761,Alley Light Out,3538 S PARNELL AVE,60609,1173208.16591243,1881452.6766025,11,9,60,41.83013151071313,-87.63999843402362,"{'latitude': '41.83013151071313', 'longitude': '-87.63999843402362', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-02-16T00:00:00,12-00005090,Alley Light Out,9934 S ABERDEEN ST,60643,1170735.62966946,1838844.18312228,34,22,73,41.713263005976536,-87.65031169405916,"{'latitude': '41.713263005976536', 'longitude': '-87.65031169405916', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-02-20T00:00:00,12-00004620,Alley Light Out,4539 S FRANCISCO AVE,60632,1157794.87329274,1874419.34780966,14,9,58,41.81115862068015,-87.69674134309406,"{'latitude': '41.81115862068015', 'longitude': '-87.69674134309406', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-02-21T00:00:00,12-00005034,Alley Light Out,6550 N NATOMA AVE,60631,1131310.33282084,1942741.71336773,41,16,10,41.99914145632305,-87.79230600507952,"{'latitude': '41.99914145632305', 'longitude': '-87.79230600507952', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-03-15T00:00:00,12-00004637,Alley Light Out,1258 W 112TH PL,60643,1169949.24022287,1830134.68517499,34,22,75,41.6893798511646,-87.65344353533236,"{'latitude': '41.6893798511646', 'longitude': '-87.65344353533236', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-03-19T00:00:00,12-00004587,Alley Light Out,4911 N KENNETH AVE,60630,1145809.70302713,1932269.57543122,39,17,14,41.97014141056162,-87.73923344364042,"{'latitude': '41.97014141056162', 'longitude': '-87.73923344364042', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-04-13T00:00:00,12-00003749,Alley Light Out,11026 S AVENUE D,60617,1204128.90878357,1832464.00362909,10,4,52,41.69496330623721,-87.52823477649717,"{'latitude': '41.69496330623721', 'longitude': '-87.52823477649717', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-04-23T00:00:00,12-00004717,Alley Light Out,3803 N OAKLEY AVE,60618,1160357.26050392,1925205.82318906,47,19,5,41.95046882680263,-87.68593743429359,"{'latitude': '41.95046882680263', 'longitude': '-87.68593743429359', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-02T00:00:00,13-00005678,Alley Light Out,4802 S ASHLAND AVE,60609,1166482.43127902,1872877.15192126,20,9,61,41.806745648337596,-87.66491994499248,"{'latitude': '41.806745648337596', 'longitude': '-87.66491994499248', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-03T00:00:00,13-00002525,Alley Light Out,3157 S WELLS ST,60616,1175133.20526643,1884023.02202046,11,9,34,41.83714189981949,-87.63285858681151,"{'latitude': '41.83714189981949', 'longitude': '-87.63285858681151', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-03T00:00:00,13-00007484,Alley Light Out,266 W 24TH PL,60616,1174853.24978014,1888059.80251502,25,9,34,41.84822540402663,-87.63376519811806,"{'latitude': '41.84822540402663', 'longitude': '-87.63376519811806', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-03T00:00:00,13-00008202,Alley Light Out,8228 S ALBANY AVE,60652,1157144.55371029,1849885.58947982,18,8,70,41.74384758238007,-87.69978964874433,"{'latitude': '41.74384758238007', 'longitude': '-87.69978964874433', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-03T00:00:00,13-00008600,Alley Light Out,8448 S BURNHAM AVE,60617,1196292.51058182,1849493.96449513,7,4,46,41.7418924822162,-87.55636288539604,"{'latitude': '41.7418924822162', 'longitude': '-87.55636288539604', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-04T00:00:00,13-00008636,Alley Light Out,4426 S CALUMET AVE,60653,1179172.43139329,1875740.5615896,3,2,38,41.81432283818276,-87.61829008203003,"{'latitude': '41.81432283818276', 'longitude': '-87.61829008203003', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-04T00:00:00,13-00008776,Alley Light Out,3234 S GREEN ST,60608,1171228.37000333,1883534.18998857,11,9,60,41.835886990411545,-87.6472012961396,"{'latitude': '41.835886990411545', 'longitude': '-87.6472012961396', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-04T00:00:00,13-00008976,Alley Light Out,7918 S JUSTINE ST,60620,1167380.42987916,1852220.07331313,21,6,71,41.75004081442967,-87.66221765728193,"{'latitude': '41.75004081442967', 'longitude': '-87.66221765728193', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-07T00:00:00,13-00008077,Alley Light Out,10414 S PARNELL AVE,60628,1174466.85020975,1835926.39506685,34,22,49,41.705174139071296,-87.63673314766451,"{'latitude': '41.705174139071296', 'longitude': '-87.63673314766451', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed - Dup,2013-01-09T00:00:00,13-00005353,Alley Light Out,1754 E 73RD ST,60649,1189248.25476992,1856924.35850105,8,3,43,41.76245378853455,-87.58193465071028,"{'latitude': '41.76245378853455', 'longitude': '-87.58193465071028', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00001982,Alley Light Out,2704 W DIVISION ST,60622,1158152.79579942,1907871.19561723,26,14,24,41.90294676094349,-87.69451560729784,"{'latitude': '41.90294676094349', 'longitude': '-87.69451560729784', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00002214,Alley Light Out,3013 S LOCK ST,60608,1167475.88028614,1884909.79002838,11,9,60,41.839743197289295,-87.66093091857,"{'latitude': '41.839743197289295', 'longitude': '-87.66093091857', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00002383,Alley Light Out,7540 W HOWARD ST,0,1125030.08250559,1949856.36592576,0,0,0,42.018771279979354,-87.81525139437603,"{'latitude': '42.018771279979354', 'longitude': '-87.81525139437603', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00002537,Alley Light Out,2860 S THROOP ST,60608,1169612.61998629,1885841.38003024,11,9,60,41.84225339480123,-87.65306296430177,"{'latitude': '41.84225339480123', 'longitude': '-87.65306296430177', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00003727,Alley Light Out,1627 N KOLMAR AVE,60639,1145809.73982855,1910422.97219794,37,25,23,41.91019237882334,-87.73978952020867,"{'latitude': '41.91019237882334', 'longitude': '-87.73978952020867', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00004615,Alley Light Out,5311 N KIMBALL AVE,60625,1152762.25028124,1935084.32250891,39,17,13,41.97773010173312,-87.71359353701932,"{'latitude': '41.97773010173312', 'longitude': '-87.71359353701932', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00005727,Alley Light Out,1625 W NORTH SHORE AVE,60626,1164262.28868975,1944576.12511229,49,24,1,42.003539789301264,-87.67103238220115,"{'latitude': '42.003539789301264', 'longitude': '-87.67103238220115', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00005996,Alley Light Out,5920 S NORMANDY AVE,60638,1132746.63221341,1864544.75413084,23,8,64,41.78453336992773,-87.78884761409812,"{'latitude': '41.78453336992773', 'longitude': '-87.78884761409812', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00006658,Alley Light Out,2250 N HALSTED ST,60614,1170588.52342467,1914843.90470143,43,18,7,41.92181705092378,-87.64863255822932,"{'latitude': '41.92181705092378', 'longitude': '-87.64863255822932', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007473,Alley Light Out,1305 N LATROBE AVE,60651,1141134.54011671,1908207.02699312,37,25,25,41.90419906584577,-87.75701927438645,"{'latitude': '41.90419906584577', 'longitude': '-87.75701927438645', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007981,Alley Light Out,3300 N NEW ENGLAND AVE,60634,1129846.17563102,1921160.23200006,36,16,17,41.93994491110271,-87.79818824469375,"{'latitude': '41.93994491110271', 'longitude': '-87.79818824469375', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008616,Alley Light Out,243 W 43RD PL,60609,1175284.42593043,1876135.60492669,3,9,37,41.81549476473831,-87.63253978120382,"{'latitude': '41.81549476473831', 'longitude': '-87.63253978120382', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00006143,Alley Light Out,1231 S KILDARE AVE,60623,1147912.60940392,1894149.15396758,24,10,29,41.865495027120865,-87.73248294317108,"{'latitude': '41.865495027120865', 'longitude': '-87.73248294317108', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008743,Alley Light Out,3731 W CONCORD PL,60647,1151337.08120607,1910718.0799192,26,25,23,41.910895428643876,-87.71947632829558,"{'latitude': '41.910895428643876', 'longitude': '-87.71947632829558', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008751,Alley Light Out,8533 S VERNON AVE,60619,1180845.15861934,1848514.61852852,6,6,44,41.739573832099424,-87.61299094050297,"{'latitude': '41.739573832099424', 'longitude': '-87.61299094050297', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008780,Alley Light Out,1104 N MENARD AVE,60651,1137487.87966601,1906770.49482231,29,15,25,41.90032349267582,-87.77044924333376,"{'latitude': '41.90032349267582', 'longitude': '-87.77044924333376', 'needs_recoding': False}"
