Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2011-06-15T00:00:00,Completed - Dup,2011-11-30T00:00:00,11-02953114,Tree Trim,Parkway,8001 S WOLCOTT AVE,60620,1165079.61721424,1851612.91702253,18,6,71,41.74842362742656,-87.67066600358808,"{'latitude': '41.74842362742656', 'longitude': '-87.67066600358808', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed - Dup,2011-12-20T00:00:00,11-02946798,Tree Trim,Parkway,1800 W FARWELL AVE,60626,1162978.36557202,1945653.82958132,49,24,1,42.006524193249824,-87.67572543462144,"{'latitude': '42.006524193249824', 'longitude': '-87.67572543462144', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed - Dup,2011-12-22T00:00:00,11-02958282,Tree Trim,Parkway,8240 S TALMAN AVE,60652,1160142.17592228,1849779.94988675,18,8,70,41.743496603362615,-87.68880891781761,"{'latitude': '41.743496603362615', 'longitude': '-87.68880891781761', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed - Dup,2012-12-26T00:00:00,11-02947806,Tree Trim,Parkway,1401 N LARAMIE AVE,60651,1141445.81147481,1908826.40981647,37,25,25,41.905892978892865,-87.75586056145082,"{'latitude': '41.905892978892865', 'longitude': '-87.75586056145082', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-01-05T00:00:00,11-02942549,Tree Trim,Parkway,3040 S KOLIN AVE,60623,1147873.19777471,1884086.00762961,22,10,30,41.83788121843572,-87.73288594466109,"{'latitude': '41.83788121843572', 'longitude': '-87.73288594466109', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-01-09T00:00:00,11-02958838,Tree Trim,Parkway,5646 W GIDDINGS ST,60630,1137835.38569982,1931017.72991127,45,16,15,41.96685423016309,-87.76858615295204,"{'latitude': '41.96685423016309', 'longitude': '-87.76858615295204', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-01-09T00:00:00,11-02958852,Tree Trim,Parkway,5650 W GIDDINGS ST,60630,1138144.58569982,1931024.82991127,45,16,15,41.96686811495506,-87.76744907803598,"{'latitude': '41.96686811495506', 'longitude': '-87.76744907803598', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-09T00:00:00,11-02946206,Tree Trim,Parkway,6142 N BERNARD ST,60659,1152264.39222246,1940563.96429618,50,17,13,41.99277641189461,-87.71527899691321,"{'latitude': '41.99277641189461', 'longitude': '-87.71527899691321', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-09T00:00:00,11-02951380,Tree Trim,Parkway,33 W 81ST ST,60620,1177343.33681302,1851294.49989166,21,6,44,41.747281883380815,-87.625737229759,"{'latitude': '41.747281883380815', 'longitude': '-87.625737229759', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-01-10T00:00:00,11-02973909,Tree Trim,,2735 W RASCHER AVE,60625,1157132.12988888,1936086.48832711,40,20,4,41.98039221516187,-87.69749595849667,"{'latitude': '41.98039221516187', 'longitude': '-87.69749595849667', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-10T00:00:00,11-02960207,Tree Trim,Parkway,7533 N ROCKWELL ST,60645,1157736.26137195,1949992.09442235,50,24,2,42.01853739903931,-87.69489286325296,"{'latitude': '42.01853739903931', 'longitude': '-87.69489286325296', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-10T00:00:00,11-02961859,Tree Trim,,7609 S PRAIRIE AVE,60619,1179353.0418184,1854619.94231496,6,6,69,41.75636168612974,-87.61827188522011,"{'latitude': '41.75636168612974', 'longitude': '-87.61827188522011', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-11T00:00:00,11-02950426,Tree Trim,Parkway,7404 N TALMAN AVE,60645,1157413.39002424,1949026.28570012,50,24,2,42.01589379325751,-87.6961074377191,"{'latitude': '42.01589379325751', 'longitude': '-87.6961074377191', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-01-12T00:00:00,11-02955336,Tree Trim,Parkway,3441 S UNION AVE,60616,1172195.0970716,1882071.76986924,11,9,60,41.83185273485314,-87.64369714225187,"{'latitude': '41.83185273485314', 'longitude': '-87.64369714225187', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-16T00:00:00,11-02951819,Tree Trim,Parkway,12814 S UNION AVE,60628,1173991.47097709,1819838.09891918,34,5,53,41.66103584893349,-87.63894876141842,"{'latitude': '41.66103584893349', 'longitude': '-87.63894876141842', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-18T00:00:00,11-02949708,Tree Trim,Parkway,12035 S BISHOP ST,60643,1168839.05987535,1824930.90472226,34,5,53,41.6751237690357,-87.6576573094282,"{'latitude': '41.6751237690357', 'longitude': '-87.6576573094282', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-01-19T00:00:00,11-02958561,Tree Trim,Parkway,10029 S EBERHART AVE,60628,1181345.41011709,1838574.73710135,9,5,49,41.71228608573128,-87.61146351183719,"{'latitude': '41.71228608573128', 'longitude': '-87.61146351183719', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-01-23T00:00:00,11-02946722,Tree Trim,Parkway,7220 S DR MARTIN LUTHER KING JR DR,60619,1180158.38681588,1857233.7496019,6,3,69,41.76351584769332,-87.61524052066973,"{'latitude': '41.76351584769332', 'longitude': '-87.61524052066973', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-01-23T00:00:00,11-02962628,Tree Trim,Parkway,927 N MOZART ST,60622,1157212.35158435,1906204.37577434,26,13,24,41.898392027921595,-87.69801538795556,"{'latitude': '41.898392027921595', 'longitude': '-87.69801538795556', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-24T00:00:00,11-02943239,Tree Trim,Parkway,5134 N LOCKWOOD AVE,60630,1140089.36072907,1933758.60842178,45,16,11,41.97433436586826,-87.76023106754135,"{'latitude': '41.97433436586826', 'longitude': '-87.76023106754135', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-24T00:00:00,11-02953814,Tree Trim,Parkway,10012 S PEORIA ST,60643,1172080.09802212,1838439.66918329,34,22,73,41.712123587590426,-87.64539962580832,"{'latitude': '41.712123587590426', 'longitude': '-87.64539962580832', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-24T00:00:00,11-02957119,Tree Trim,,5211 W WINONA ST,60630,1140691.17569379,1933751.80840258,45,16,11,41.97430463684618,-87.75801815688867,"{'latitude': '41.97430463684618', 'longitude': '-87.75801815688867', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-01-25T00:00:00,11-02953693,Tree Trim,Parkway,1804 W FARWELL AVE,60626,1162953.66557202,1945653.02958132,49,24,1,42.00652251860666,-87.67581633189623,"{'latitude': '42.00652251860666', 'longitude': '-87.67581633189623', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-02-01T00:00:00,11-02955557,Tree Trim,Parkway,11404 S FAIRFIELD AVE,60655,1160089.24921445,1828888.91987621,19,22,75,41.68616912554883,-87.68957517153558,"{'latitude': '41.68616912554883', 'longitude': '-87.68957517153558', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-02-07T00:00:00,11-02959109,Tree Trim,Parkway,5938 S PARKSIDE AVE,60638,1139741.66003143,1864526.5000024,13,8,64,41.78435886049812,-87.76320091018245,"{'latitude': '41.78435886049812', 'longitude': '-87.76320091018245', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-14T00:00:00,11-02955497,Tree Trim,Parkway,1242 W 97TH ST,60643,1169743.60467048,1840604.84597721,21,22,73,41.71811606855343,-87.65389394973369,"{'latitude': '41.71811606855343', 'longitude': '-87.65389394973369', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-14T00:00:00,11-02957160,Tree Trim,Parkway,1708 W 90TH PL,60620,1166562.6820332,1844665.7600942,21,22,73,41.7293281383554,-87.66542909485788,"{'latitude': '41.7293281383554', 'longitude': '-87.66542909485788', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-15T00:00:00,11-02953271,Tree Trim,Parkway,1523 W ERIE ST,60642,1165954.21190127,1904438.02761618,26,13,24,41.89336291283851,-87.66595767583028,"{'latitude': '41.89336291283851', 'longitude': '-87.66595767583028', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-15T00:00:00,11-02957117,Tree Trim,Parkway,2332 W BELDEN AVE,60647,1160429.9081799,1915341.11062904,32,14,22,41.92339792822559,-87.68594422368004,"{'latitude': '41.92339792822559', 'longitude': '-87.68594422368004', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-02-15T00:00:00,11-02935533,Tree Trim,Parkway,5402 W ARDMORE AVE,60646,1139139.81248533,1937969.82852723,45,16,11,41.98590767726123,-87.76361988308246,"{'latitude': '41.98590767726123', 'longitude': '-87.76361988308246', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-16T00:00:00,11-02951794,Tree Trim,Parkway,2624 N LINCOLN AVE,60614,1169179.32437943,1917453.16430567,32,19,7,41.92900775036981,-87.65373432268865,"{'latitude': '41.92900775036981', 'longitude': '-87.65373432268865', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-17T00:00:00,11-02946688,Tree Trim,Parkway,1320 W CARMEN AVE,60640,1166574.18701548,1934037.95683054,46,20,3,41.974573401010076,-87.6628305419847,"{'latitude': '41.974573401010076', 'longitude': '-87.6628305419847', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-22T00:00:00,11-02950048,Tree Trim,Parkway,11261 S CHAMPLAIN AVE,60628,1182594.2031892,1830386.97429272,9,5,50,41.68978897361659,-87.60714295029103,"{'latitude': '41.68978897361659', 'longitude': '-87.60714295029103', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-22T00:00:00,11-02960194,Tree Trim,Parkway,4311 S FORRESTVILLE AVE,60653,1180648.44009444,1876548.01597663,4,2,38,41.81650472716282,-87.61285114710122,"{'latitude': '41.81650472716282', 'longitude': '-87.61285114710122', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-23T00:00:00,11-02950021,Tree Trim,Parkway,11257 S CHAMPLAIN AVE,60628,1182593.7031892,1830410.17429272,9,5,50,41.68985264914234,-87.60714406476733,"{'latitude': '41.68985264914234', 'longitude': '-87.60714406476733', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-24T00:00:00,11-02954697,Tree Trim,Parkway,10904 S UNION AVE,60628,1173583.4867134,1832559.15243358,34,22,49,41.69595348134366,-87.64006717263187,"{'latitude': '41.69595348134366', 'longitude': '-87.64006717263187', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-24T00:00:00,11-02955944,Tree Trim,Parkway,10453 S PRAIRIE AVE,60628,1179762.27040245,1835708.9156008,9,5,49,41.704458164621165,-87.61734865267141,"{'latitude': '41.704458164621165', 'longitude': '-87.61734865267141', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-02-28T00:00:00,11-02955598,Tree Trim,Parkway,5047 W VAN BUREN ST,60644,1142797.10157976,1897540.05577751,29,15,25,41.87489681156617,-87.75117800456083,"{'latitude': '41.87489681156617', 'longitude': '-87.75117800456083', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-02-28T00:00:00,11-02934525,Tree Trim,Parkway,3748 S HERMITAGE AVE,60609,1165299.42689993,1879855.87037492,11,9,59,41.825921195933624,-87.66906095907046,"{'latitude': '41.825921195933624', 'longitude': '-87.66906095907046', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-02T00:00:00,11-02961445,Tree Trim,Parkway,1243 W 97TH PL,60643,1169745.10499758,1840191.01081972,21,22,73,41.71698041014795,-87.65390041609493,"{'latitude': '41.71698041014795', 'longitude': '-87.65390041609493', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-03-05T00:00:00,11-02951872,Tree Trim,,3028 N OKETO AVE,60707,1126228.72899515,1919311.44116619,36,25,17,41.93493279809302,-87.81152514764823,"{'latitude': '41.93493279809302', 'longitude': '-87.81152514764823', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-06T00:00:00,11-02959937,Tree Trim,Vacant Lot,512 E 44TH ST,60653,1180458.28909354,1875953.45033258,3,2,38,41.814877564536275,-87.61356692592481,"{'latitude': '41.814877564536275', 'longitude': '-87.61356692592481', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-06T00:00:00,11-02960079,Tree Trim,Parkway,4352 S FORRESTVILLE AVE,60653,1180657.63992649,1876273.96180206,3,2,38,41.81575248916169,-87.61282582953012,"{'latitude': '41.81575248916169', 'longitude': '-87.61282582953012', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-06T00:00:00,11-02960128,Tree Trim,Parkway,4332 S FORRESTVILLE AVE,60653,1180653.14009444,1876407.61597663,3,2,38,41.816119350332634,-87.61283822487142,"{'latitude': '41.816119350332634', 'longitude': '-87.61283822487142', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-08T00:00:00,11-02944467,Tree Trim,Parkway,3734 W IOWA ST,60651,1151220.72227755,1905743.98551951,27,11,23,41.897248316654995,-87.72003443469107,"{'latitude': '41.897248316654995', 'longitude': '-87.72003443469107', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-09T00:00:00,11-02948960,Tree Trim,Parkway,5945 W WARWICK AVE,60634,1136059.03069508,1924323.78186901,38,16,15,41.948517323576425,-87.77527795159182,"{'latitude': '41.948517323576425', 'longitude': '-87.77527795159182', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-03-11T00:00:00,11-02955602,Tree Trim,Parkway,4149 W 57TH PL,60629,1149687.14871349,1866150.70610244,13,8,62,41.78862918502269,-87.72669424767021,"{'latitude': '41.78862918502269', 'longitude': '-87.72669424767021', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-12T00:00:00,11-02969938,Tree Trim,Parkway,5706 S MOZART ST,60629,1158350.38961192,1866682.8666325,16,8,63,41.78991737555066,-87.69491449970934,"{'latitude': '41.78991737555066', 'longitude': '-87.69491449970934', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-03-13T00:00:00,11-02948880,Tree Trim,Parkway,7625 S SANGAMON ST,60620,1171296.28559839,1854272.28991857,17,6,71,41.755587652139006,-87.64780833168372,"{'latitude': '41.755587652139006', 'longitude': '-87.64780833168372', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-03-13T00:00:00,11-02948883,Tree Trim,Parkway,7621 S SANGAMON ST,60620,1171295.58559839,1854299.08991857,17,6,71,41.75566121009377,-87.64781011440017,"{'latitude': '41.75566121009377', 'longitude': '-87.64781011440017', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-19T00:00:00,11-02957088,Tree Trim,Parkway,1737 N RICHMOND ST,60647,1156539.85821073,1911677.20709222,35,14,24,41.91342358491821,-87.70033708249893,"{'latitude': '41.91342358491821', 'longitude': '-87.70033708249893', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-03-19T00:00:00,11-02951230,Tree Trim,Parkway,6038 S TALMAN AVE,60629,1159742.74409042,1864515.68102079,15,8,66,41.78394183554611,-87.68986857457634,"{'latitude': '41.78394183554611', 'longitude': '-87.68986857457634', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2013-03-28T00:00:00,11-02955765,Tree Trim,Parkway,5417 N LUDLAM AVE,60630,1139640.51061958,1935575.98478596,45,16,11,41.97932962478325,-87.76183705690228,"{'latitude': '41.97932962478325', 'longitude': '-87.76183705690228', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-03-29T00:00:00,11-02969034,Tree Trim,Parkway,515 W 28TH ST,60616,1173126.56622899,1886355.74021045,11,9,60,41.84358774257944,-87.6401526471992,"{'latitude': '41.84358774257944', 'longitude': '-87.6401526471992', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-04-12T00:00:00,11-02957181,Tree Trim,Parkway,1454 N MASON AVE,60651,1136424.32198919,1909062.24191727,29,25,25,41.90663141281397,-87.774300941513,"{'latitude': '41.90663141281397', 'longitude': '-87.774300941513', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-04-26T00:00:00,11-02964702,Tree Trim,Parkway,2235 S AVERS AVE,60623,1151056.23392475,1888866.31970763,22,10,30,41.85093734312616,-87.7210807566386,"{'latitude': '41.85093734312616', 'longitude': '-87.7210807566386', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-05-08T00:00:00,11-02956567,Tree Trim,Parkway,10121 S SPRINGFIELD AVE,60655,1152100.37998464,1837111.69997748,19,22,74,41.70889413925703,-87.71860640044135,"{'latitude': '41.70889413925703', 'longitude': '-87.71860640044135', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-05-16T00:00:00,11-02956643,Tree Trim,Parkway,3058 N TROY ST,60618,1154847.12779479,1920169.21762643,35,14,21,41.93676045154887,-87.70632772048117,"{'latitude': '41.93676045154887', 'longitude': '-87.70632772048117', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-05-22T00:00:00,11-02955546,Tree Trim,Parkway,2835 W CATALPA AVE,60625,1156460.56419991,1936409.0131251,40,20,4,41.981290892018976,-87.69995697044367,"{'latitude': '41.981290892018976', 'longitude': '-87.69995697044367', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-05-31T00:00:00,11-02949871,Tree Trim,Parkway,1822 W 105TH ST,60643,1165963.0075896,1835022.27623038,19,22,72,41.70287763422919,-87.66789889736768,"{'latitude': '41.70287763422919', 'longitude': '-87.66789889736768', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-06-04T00:00:00,11-02957270,Tree Trim,Parkway,9601 S UNIVERSITY AVE,60628,1185558.31370005,1841532.34541744,8,5,50,41.720304150496474,-87.59594203383695,"{'latitude': '41.720304150496474', 'longitude': '-87.59594203383695', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2012-06-11T00:00:00,11-02956223,Tree Trim,Parkway,5206 W STRONG ST,60630,1140750.03522982,1932423.34357096,45,16,11,41.97065813444673,-87.75783452748722,"{'latitude': '41.97065813444673', 'longitude': '-87.75783452748722', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2011-06-15T00:00:00,11-02957895,Tree Trim,,6600 W FOSTER AVE,60656,1131251.3967256,1934167.17968085,41,16,10,41.97561316926991,-87.79272192975424,"{'latitude': '41.97561316926991', 'longitude': '-87.79272192975424', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2011-06-15T00:00:00,11-02957903,Tree Trim,,7763 W ROSEDALE AVE,60631,1123362.49877074,1938483.12790163,41,16,10,41.98758954429542,-87.82163812572308,"{'latitude': '41.98758954429542', 'longitude': '-87.82163812572308', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2011-06-15T00:00:00,11-02957961,Tree Trim,,6658 N ROCKWELL ST,60645,1157782.00343378,1944092.95189759,50,24,2,42.00234902352857,-87.69488643605251,"{'latitude': '42.00234902352857', 'longitude': '-87.69488643605251', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2011-06-15T00:00:00,11-02958337,Tree Trim,,4900 W WELLINGTON AVE,60641,1143188.10676719,1919499.90403258,31,25,19,41.93514978872716,-87.74919333393719,"{'latitude': '41.93514978872716', 'longitude': '-87.74919333393719', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2011-06-15T00:00:00,11-02958347,Tree Trim,,4929 W WELLINGTON AVE,60641,1142992.40676719,1919495.10403258,31,25,19,41.935140273823286,-87.74991266772604,"{'latitude': '41.935140273823286', 'longitude': '-87.74991266772604', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2011-06-15T00:00:00,11-02958412,Tree Trim,,4937 W WELLINGTON AVE,60641,1142938.40676719,1919493.80403258,31,25,19,41.93513771472318,-87.75011115469198,"{'latitude': '41.93513771472318', 'longitude': '-87.75011115469198', 'needs_recoding': False}"
2011-06-15T00:00:00,Completed,2011-06-15T00:00:00,11-02958421,Tree Trim,,4958 W WELLINGTON AVE,60641,1142796.72860114,1919490.40012493,31,25,19,41.93513101769086,-87.75063191871024,"{'latitude': '41.93513101769086', 'longitude': '-87.75063191871024', 'needs_recoding': False}"
