Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-02T00:00:00,Completed,2012-01-27T00:00:00,12-00003566,Sanitation Code Violation,Garbage in alley,12254 S WALLACE ST,60628,1174524.25651387,1823624.43773275,34,5,53,41.67141439287134,-87.63688713025653,"{'latitude': '41.67141439287134', 'longitude': '-87.63688713025653', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00002458,Sanitation Code Violation,Other,13700 S JEFFERY AVE,60633,1191724.20862086,1814356.48031438,10,4,55,41.645583206049054,-87.57423529737227,"{'latitude': '41.645583206049054', 'longitude': '-87.57423529737227', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00006163,Sanitation Code Violation,Garbage in alley,1051 W 31ST PL,60608,1169814.62687779,1883948.74817564,11,9,60,41.83705544777982,-87.65237672523828,"{'latitude': '41.83705544777982', 'longitude': '-87.65237672523828', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007646,Sanitation Code Violation,Garbage in alley,10648 S AVENUE B,60617,1204784.23999393,1834964.17507469,10,4,52,41.70180714214017,-87.52574964355905,"{'latitude': '41.70180714214017', 'longitude': '-87.52574964355905', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007739,Sanitation Code Violation,Dog feces in yard,1750 W SCHOOL ST,60657,1163869.3945942,1921949.66091783,32,19,6,41.94146022476118,-87.67311933368028,"{'latitude': '41.94146022476118', 'longitude': '-87.67311933368028', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007865,Sanitation Code Violation,Garbage in yard,2817 N NATOMA AVE,60634,1131601.34011501,1917999.63627816,36,25,18,41.931241620586626,-87.79181071258084,"{'latitude': '41.931241620586626', 'longitude': '-87.79181071258084', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008330,Sanitation Code Violation,Garbage in alley,2321 N LEAVITT ST,60647,1161310.00290829,1915327.62008953,32,14,22,41.92334263103556,-87.68271081243077,"{'latitude': '41.92334263103556', 'longitude': '-87.68271081243077', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008582,Sanitation Code Violation,Other,3214 N LINDER AVE,60641,1139137.76389181,1920732.40287588,38,16,15,41.93860665700362,-87.764048628646,"{'latitude': '41.93860665700362', 'longitude': '-87.764048628646', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00002750,Sanitation Code Violation,,525 N ADA ST,60642,1167367.61997069,1903738.57058916,27,12,24,41.891413268434405,-87.6607868933106,"{'latitude': '41.891413268434405', 'longitude': '-87.6607868933106', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008051,Sanitation Code Violation,Construction Site Cleanliness/Fence,1942 W THOMAS ST,60622,1163152.33410082,1907341.18739799,1,12,24,41.901388748013936,-87.67616627501792,"{'latitude': '41.901388748013936', 'longitude': '-87.67616627501792', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00006869,Sanitation Code Violation,Other,8125 S MUSKEGON AVE,60617,1196577.58850831,1851643.20629715,7,4,46,41.74778309961227,-87.55524718437452,"{'latitude': '41.74778309961227', 'longitude': '-87.55524718437452', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00008705,Sanitation Code Violation,Other,9100 S SOUTH CHICAGO AVE,60617,1196525.65300446,1845147.85777371,7,4,48,41.7299606312235,-87.5556525646423,"{'latitude': '41.7299606312235', 'longitude': '-87.5556525646423', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00002467,Sanitation Code Violation,Other,3600 W 80TH ST,60652,1153731.50001363,1851310.51001705,18,8,70,41.747826079723296,-87.7122578236828,"{'latitude': '41.747826079723296', 'longitude': '-87.7122578236828', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00007361,Sanitation Code Violation,Other,12700 S INDIANA AVE,60628,1179809.65113388,1820714.55219117,9,5,53,41.66331037305139,-87.61763128685558,"{'latitude': '41.66331037305139', 'longitude': '-87.61763128685558', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00007930,Sanitation Code Violation,,437 N AVERS AVE,60624,1150645.24001774,1902675.74000427,27,11,23,41.8888400035524,-87.72222838119802,"{'latitude': '41.8888400035524', 'longitude': '-87.72222838119802', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00008519,Sanitation Code Violation,Garbage in yard,4629 W ERIE ST,60644,1145292.01603065,1903911.50989415,28,11,25,41.89233403100724,-87.741856378311,"{'latitude': '41.89233403100724', 'longitude': '-87.741856378311', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-09T00:00:00,13-00002519,Sanitation Code Violation,Dumpster not being emptied,2429 N LOREL AVE,60639,1140312.65877517,1915635.56318655,31,25,19,41.924598910982255,-87.7598558460321,"{'latitude': '41.924598910982255', 'longitude': '-87.7598558460321', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-09T00:00:00,13-00006491,Sanitation Code Violation,Other,3554 W CARROLL AVE,60624,1152624.6735902,1902167.16011617,28,11,27,41.88740549508311,-87.71497255739737,"{'latitude': '41.88740549508311', 'longitude': '-87.71497255739737', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-09T00:00:00,13-00007413,Sanitation Code Violation,Dumpster not being emptied,3051 N CENTRAL AVE,60634,1138503.4048134,1919730.14348754,31,25,19,41.9358678893246,-87.76640444320932,"{'latitude': '41.9358678893246', 'longitude': '-87.76640444320932', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-09T00:00:00,13-00007804,Sanitation Code Violation,Dumpster not being emptied,3722 N CICERO AVE,60641,1143708.13002935,1924418.38047052,45,16,15,41.94863680335863,-87.74715860026741,"{'latitude': '41.94863680335863', 'longitude': '-87.74715860026741', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-10T00:00:00,13-00005764,Sanitation Code Violation,Other,4323 N WHIPPLE ST,60618,1155272.26512375,1928574.95869877,33,17,16,41.95981783026973,-87.70453864284131,"{'latitude': '41.95981783026973', 'longitude': '-87.70453864284131', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-10T00:00:00,13-00008852,Sanitation Code Violation,Dog feces in yard,3423 W MONTROSE AVE,60618,1152665.64948141,1929029.38519779,33,17,16,41.96111689340626,-87.71410972492487,"{'latitude': '41.96111689340626', 'longitude': '-87.71410972492487', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-14T00:00:00,13-00002221,Sanitation Code Violation,Overflowing carts,4815 W POLK ST,60644,1144427.62059843,1895863.33998468,24,15,25,41.87026519145768,-87.74523352537643,"{'latitude': '41.87026519145768', 'longitude': '-87.74523352537643', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-14T00:00:00,13-00006463,Sanitation Code Violation,Garbage in yard,1544 S KOLIN AVE,60623,1147638.4705166,1892057.76807972,24,10,29,41.85976126663716,-87.73354296705841,"{'latitude': '41.85976126663716', 'longitude': '-87.73354296705841', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-15T00:00:00,13-00007306,Sanitation Code Violation,Garbage in alley,2621 W 63RD ST,60629,1159898.4683277,1862780.11560567,15,8,66,41.77917600282976,-87.68934528424103,"{'latitude': '41.77917600282976', 'longitude': '-87.68934528424103', 'needs_recoding': False}"
2000-01-03T00:00:00,Completed,2011-03-28T00:00:00,00-00002158,Sanitation Code Violation,,4853 S WOOD,,1165166.51552093,1872509.02087899,20,9,61,41.80576343586902,-87.66975672568209,"{'latitude': '41.80576343586902', 'longitude': '-87.66975672568209', 'needs_recoding': False}"
2000-01-03T00:00:00,Completed,2011-03-28T00:00:00,00-00002178,Sanitation Code Violation,,4837 S DAMEN,,1163839.04167737,1872587.83882144,20,9,61,41.806007743197824,-87.67462318811036,"{'latitude': '41.806007743197824', 'longitude': '-87.67462318811036', 'needs_recoding': False}"
2000-01-03T00:00:00,Completed,2011-03-28T00:00:00,00-00002488,Sanitation Code Violation,,4959 S JUSTINE,,1166843.32979337,1871824.2919002,20,9,61,41.803848770875994,-87.66362637554029,"{'latitude': '41.803848770875994', 'longitude': '-87.66362637554029', 'needs_recoding': False}"
2000-01-03T00:00:00,Completed,2011-03-28T00:00:00,00-00002724,Sanitation Code Violation,,4836 S PAULINA,,1165825.67329777,1872636.02761721,20,9,61,41.80609796631114,-87.66733557433382,"{'latitude': '41.80609796631114', 'longitude': '-87.66733557433382', 'needs_recoding': False}"
2000-01-03T00:00:00,Completed,2011-03-28T00:00:00,00-00004301,Sanitation Code Violation,,4816 S WOOD,,1165159.69066758,1872756.77306711,20,9,61,41.806443441426985,-87.66977474129098,"{'latitude': '41.806443441426985', 'longitude': '-87.66977474129098', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00008179,Sanitation Code Violation,Dumpster not being emptied,4851 N CHRISTIANA AVE,60625,1153171.05658214,1932034.27289356,39,17,14,41.969352458644444,-87.71217147917996,"{'latitude': '41.969352458644444', 'longitude': '-87.71217147917996', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed - Dup,2011-01-06T00:00:00,11-00008203,Sanitation Code Violation,Dumpster not being emptied,4851 N CHRISTIANA AVE,60625,1153171.05658214,1932034.27289356,39,17,14,41.969352458644444,-87.71217147917996,"{'latitude': '41.969352458644444', 'longitude': '-87.71217147917996', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00004977,Sanitation Code Violation,Garbage in alley,2418 N MASON AVE,60639,1136325.16031852,1915456.1357055,29,25,19,41.92417878558177,-87.77451216897337,"{'latitude': '41.92417878558177', 'longitude': '-87.77451216897337', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005057,Sanitation Code Violation,Overflowing carts,2485 N CLARK ST,60614,1172505.52716724,1916871.61872509,43,23,7,41.92733896999876,-87.64152891470731,"{'latitude': '41.92733896999876', 'longitude': '-87.64152891470731', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00005395,Sanitation Code Violation,Overflowing carts,865 W BUCKINGHAM PL,60657,1169729.00007393,1922397.98997225,44,23,6,41.94256459896286,-87.65156995012214,"{'latitude': '41.94256459896286', 'longitude': '-87.65156995012214', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006620,Sanitation Code Violation,Other,354 S CICERO AVE,60644,1144453.31308986,1897809.86798651,24,15,25,41.875606223288806,-87.74509022376499,"{'latitude': '41.875606223288806', 'longitude': '-87.74509022376499', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006652,Sanitation Code Violation,Garbage in alley,2521 W 63RD ST,60629,1160561.52306854,1862797.72338313,15,8,66,41.779210669131096,-87.68691395979606,"{'latitude': '41.779210669131096', 'longitude': '-87.68691395979606', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00006853,Sanitation Code Violation,Overflowing carts,6931 S EGGLESTON AVE,60621,1174476.58997302,1858967.80101556,6,7,68,41.76840256085152,-87.63601384077509,"{'latitude': '41.76840256085152', 'longitude': '-87.63601384077509', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007354,Sanitation Code Violation,Garbage in alley,3145 N SAWYER AVE,60618,1154166.62160415,1920736.8473966,35,14,21,41.93833170046444,-87.70881348368391,"{'latitude': '41.93833170046444', 'longitude': '-87.70881348368391', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007375,Sanitation Code Violation,Overflowing carts,902 S KEELER AVE,60624,1148523.56247052,1895775.5977195,24,11,26,41.86994642709449,-87.73019813600264,"{'latitude': '41.86994642709449', 'longitude': '-87.73019813600264', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007383,Sanitation Code Violation,Garbage in alley,3824 W FLOURNOY ST,60624,1151031.05999254,1896758.29010655,24,11,26,41.87259433064226,-87.72096655121872,"{'latitude': '41.87259433064226', 'longitude': '-87.72096655121872', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007407,Sanitation Code Violation,Garbage in alley,751 S KOSTNER AVE,60624,1147171.37639786,1896265.74482902,24,11,26,41.8713174137449,-87.73514992459413,"{'latitude': '41.8713174137449', 'longitude': '-87.73514992459413', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007428,Sanitation Code Violation,Garbage in alley,1433 S SPRINGFIELD AVE,60623,1150610.65666745,1892872.66466881,24,10,29,41.86193994451852,-87.72261154484922,"{'latitude': '41.86193994451852', 'longitude': '-87.72261154484922', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007455,Sanitation Code Violation,Garbage in alley,1503 S KEDVALE AVE,60623,1148962.95441809,1892368.20081147,24,10,29,41.860587638639025,-87.72867309221296,"{'latitude': '41.860587638639025', 'longitude': '-87.72867309221296', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007508,Sanitation Code Violation,Garbage in alley,3424 W GRENSHAW ST,60624,1153715.47477431,1894847.18012588,24,11,29,41.86729706203122,-87.7111616501689,"{'latitude': '41.86729706203122', 'longitude': '-87.7111616501689', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007646,Sanitation Code Violation,Garbage in alley,4712 W VAN BUREN ST,60644,1145043.41007781,1897609.70361358,24,11,25,41.87504582953975,-87.74292864019543,"{'latitude': '41.87504582953975', 'longitude': '-87.74292864019543', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007686,Sanitation Code Violation,Garbage in alley,3424 W GRENSHAW ST,60624,1153715.47477431,1894847.18012588,24,11,29,41.86729706203122,-87.7111616501689,"{'latitude': '41.86729706203122', 'longitude': '-87.7111616501689', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00007708,Sanitation Code Violation,Garbage in alley,1646 S TRUMBULL AVE,60623,1153639.90067489,1891518.581833,24,10,29,41.858164517546534,-87.71152760035994,"{'latitude': '41.858164517546534', 'longitude': '-87.71152760035994', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-03T00:00:00,11-00009345,Sanitation Code Violation,Overflowing carts,3424 N SOUTHPORT AVE,60657,1166360.06759083,1922940.26990581,44,19,6,41.94412549951034,-87.66393671418211,"{'latitude': '41.94412549951034', 'longitude': '-87.66393671418211', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005172,Sanitation Code Violation,Overflowing carts,1622 W 38TH ST,60609,1166115.7250202,1879531.66519924,11,9,59,41.82501418423073,-87.66607538538545,"{'latitude': '41.82501418423073', 'longitude': '-87.66607538538545', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00005665,Sanitation Code Violation,Dumpster not being emptied,2856 N SOUTHPORT AVE,60657,1166480.18000338,1919146.29592529,32,19,6,41.93371207140385,-87.66360418159557,"{'latitude': '41.93371207140385', 'longitude': '-87.66360418159557', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00006454,Sanitation Code Violation,Garbage in alley,310 N CENTRAL AVE,60644,1138987.41522113,1901574.57222693,29,15,25,41.88603810461095,-87.76506770507399,"{'latitude': '41.88603810461095', 'longitude': '-87.76506770507399', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00007581,Sanitation Code Violation,Garbage in yard,2313 W ARMITAGE AVE,60647,1160577.97567694,1913230.8941839,32,14,22,41.91760427645662,-87.68545874807208,"{'latitude': '41.91760427645662', 'longitude': '-87.68545874807208', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00008176,Sanitation Code Violation,Dumpster not being emptied,2657 N KEDZIE AVE,60647,1154583.12019144,1917550.56140299,35,14,22,41.92957995363109,-87.70736825318173,"{'latitude': '41.92957995363109', 'longitude': '-87.70736825318173', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00008214,Sanitation Code Violation,Garbage in yard,2901 W AUGUSTA BLVD,60622,1156859.8247739,1906519.19808867,26,13,24,41.89926308449848,-87.6993016521987,"{'latitude': '41.89926308449848', 'longitude': '-87.6993016521987', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00008756,Sanitation Code Violation,Garbage in yard,7838 S LAFLIN ST,60620,1167475.91292359,1852752.60558525,17,6,71,41.75150011273311,-87.66185253537142,"{'latitude': '41.75150011273311', 'longitude': '-87.66185253537142', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00009711,Sanitation Code Violation,Overflowing carts,3236 W CRYSTAL ST,60651,1154559.6733333,1908137.1700673,26,14,23,41.90374928394195,-87.70770675664345,"{'latitude': '41.90374928394195', 'longitude': '-87.70770675664345', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00009727,Sanitation Code Violation,Overflowing carts,3224 W CRYSTAL ST,60651,1154640.2733333,1908139.0700673,26,14,23,41.903752884301284,-87.7074106415159,"{'latitude': '41.903752884301284', 'longitude': '-87.7074106415159', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-04T00:00:00,11-00009731,Sanitation Code Violation,Overflowing carts,3229 W POTOMAC AVE,60651,1154596.11742865,1908468.44986804,26,14,23,41.90465761619393,-87.70756401142205,"{'latitude': '41.90465761619393', 'longitude': '-87.70756401142205', 'needs_recoding': False}"
