Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,"If Yes, where is the debris located?",Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00015372,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4415 S SHIELDS AVE,60609,1174713.62906598,1875599.3192768,3,9,37,41.814035901980716,-87.6346495450714,"{'latitude': '41.814035901980716', 'longitude': '-87.6346495450714', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00015485,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,423 E 50TH ST,60615,1180022.52997684,1871963.79931296,3,2,38,41.80393963265386,-87.61528760714282,"{'latitude': '41.80393963265386', 'longitude': '-87.61528760714282', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00015716,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4646 S VINCENNES AVE,60653,1180399.23471122,1874236.08102191,3,2,38,41.8101663204934,-87.61383628593661,"{'latitude': '41.8101663204934', 'longitude': '-87.61383628593661', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00015782,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,520 E 45TH ST,60653,1180563.08996564,1875294.88129472,3,2,38,41.8130679887486,-87.61320274974557,"{'latitude': '41.8130679887486', 'longitude': '-87.61320274974557', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00015844,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,800 E 47TH PL,60615,1182391.90192317,1873690.91992066,4,21,39,41.80862434389073,-87.60654443685915,"{'latitude': '41.80862434389073', 'longitude': '-87.60654443685915', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016104,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,3726 S WABASH AVE,60653,1177341.68898086,1880223.21321947,3,2,35,41.82666521776761,-87.6248698074406,"{'latitude': '41.82666521776761', 'longitude': '-87.6248698074406', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016311,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,3661 S MICHIGAN AVE,60653,1177796.32048259,1880773.92997428,3,2,35,41.82816612866352,-87.6231851626906,"{'latitude': '41.82816612866352', 'longitude': '-87.6231851626906', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-06T00:00:00,12-00011977,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,1515 W ARTHUR AVE,60626,1164934.55651162,1943265.98773036,40,24,1,41.99993044634179,-87.66859655688965,"{'latitude': '41.99993044634179', 'longitude': '-87.66859655688965', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-06T00:00:00,12-00015112,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4447 S STEWART AVE,60609,1174423.30999819,1875378.60981415,3,9,37,41.81343672687849,-87.63572102773261,"{'latitude': '41.81343672687849', 'longitude': '-87.63572102773261', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-06T00:00:00,12-00016345,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5651 N KENNETH AVE,60646,1145664.28761285,1937180.01621205,39,17,12,41.98361877857891,-87.7396430095041,"{'latitude': '41.98361877857891', 'longitude': '-87.7396430095041', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-09T00:00:00,12-00015426,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,1199 S THROOP ST,60607,1167890.40512649,1894830.31179037,2,12,28,41.86695707049356,-87.65912396289099,"{'latitude': '41.86695707049356', 'longitude': '-87.65912396289099', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-09T00:00:00,12-00015918,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,3723 S GILES AVE,60653,1178873.12002237,1880365.84560356,3,2,35,41.8270218202983,-87.61924697645611,"{'latitude': '41.8270218202983', 'longitude': '-87.61924697645611', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-09T00:00:00,12-00015973,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,3745 S GILES AVE,60653,1178876.52002237,1880218.54560356,3,2,35,41.82661754008832,-87.61923899444994,"{'latitude': '41.82661754008832', 'longitude': '-87.61923899444994', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed - Dup,2013-01-04T00:00:00,13-00015061,Tree Debris,Parkway,,,10536 S TALMAN AVE,60655,1160428.22060824,1834663.81019541,19,22,72,41.70200951041691,-87.6881759062358,"{'latitude': '41.70200951041691', 'longitude': '-87.6881759062358', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00014642,Tree Debris,,Inspect for Violation,"Area Inspected, Tickets Issued",8323 S MANISTEE AVE,60617,1195944.06532453,1850313.97619225,7,4,46,41.7441512855538,-87.55761246883552,"{'latitude': '41.7441512855538', 'longitude': '-87.55761246883552', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00017590,Tree Debris,,Dispatch Clam,*Complete the Service Request,4342 S ELLIS AVE,60653,1183652.47570026,1876424.99938557,4,2,39,41.81609751500019,-87.60183562751604,"{'latitude': '41.81609751500019', 'longitude': '-87.60183562751604', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00017593,Tree Debris,,Dispatch Clam,*Complete the Service Request,4530 S LAVERGNE AVE,60638,1143786.24908451,1874136.7743211,23,8,56,41.81065645977442,-87.74813170904842,"{'latitude': '41.81065645977442', 'longitude': '-87.74813170904842', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00017596,Tree Debris,,Dispatch Clam,*Complete the Service Request,4524 S LAVERGNE AVE,60638,1143785.14908451,1874177.0743211,23,8,56,41.810767069802544,-87.74813473724723,"{'latitude': '41.810767069802544', 'longitude': '-87.74813473724723', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00015056,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8010 S DANTE AVE,60619,1187243.6585089,1852165.10782984,8,4,45,41.74944177552102,-87.58943250931297,"{'latitude': '41.74944177552102', 'longitude': '-87.58943250931297', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00015773,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,8732 S ESSEX AVE,60617,1194330.88373291,1847594.63759117,7,4,46,41.73672894424974,-87.5636123326379,"{'latitude': '41.73672894424974', 'longitude': '-87.5636123326379', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00016552,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,10350 S LONGWOOD DR,60643,1165188.62017814,1836359.24998236,19,22,72,41.70656289694442,-87.6706968567472,"{'latitude': '41.70656289694442', 'longitude': '-87.6706968567472', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-08T00:00:00,13-00018150,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,841 W 111TH ST,60643,1172585.61823363,1831234.49421281,34,22,75,41.692340395073046,-87.64375955461121,"{'latitude': '41.692340395073046', 'longitude': '-87.64375955461121', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-10T00:00:00,13-00016070,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,501 S CALIFORNIA AVE,60612,1157790.36522444,1897642.54258097,28,11,27,41.87488579972314,-87.69612589254183,"{'latitude': '41.87488579972314', 'longitude': '-87.69612589254183', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-11T00:00:00,13-00016908,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5760 N AVONDALE AVE,60631,1132035.26702255,1938007.80592477,41,16,10,41.98613859710025,-87.78974966829539,"{'latitude': '41.98613859710025', 'longitude': '-87.78974966829539', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-17T00:00:00,13-00014999,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2129 W MCLEAN AVE,60647,1161835.95982768,1913552.83300509,32,14,22,41.918461527918346,-87.6808278778948,"{'latitude': '41.918461527918346', 'longitude': '-87.6808278778948', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-17T00:00:00,13-00017480,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,1900 W FLETCHER ST,60657,1163120.93899957,1920934.96692138,32,19,5,41.93869163284882,-87.67589880425118,"{'latitude': '41.93869163284882', 'longitude': '-87.67589880425118', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-24T00:00:00,13-00018162,Tree Debris,Parkway,Dispatch Clam,,2738 N DAYTON ST,60614,1170138.69142947,1918396.50001896,43,19,7,41.93157538711473,-87.65018135459322,"{'latitude': '41.93157538711473', 'longitude': '-87.65018135459322', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed - Dup,2011-01-10T00:00:00,11-00021040,Tree Debris,,,,4501 W ROSCOE ST,60641,1145767.99167159,1922224.1703124,30,17,16,41.94257679306763,-87.73964271843872,"{'latitude': '41.94257679306763', 'longitude': '-87.73964271843872', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-06T00:00:00,11-00021175,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,547 W 61ST ST,60621,1173498.5024284,1864453.247672,20,7,68,41.78347695694713,-87.63943675445344,"{'latitude': '41.78347695694713', 'longitude': '-87.63943675445344', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-06T00:00:00,11-00021442,Tree Debris,Parkway,Dispatch Clam,,4856 N KRUGER AVE,60630,1143922.54511989,1931981.93950727,39,17,14,41.96938781538362,-87.74617994163954,"{'latitude': '41.96938781538362', 'longitude': '-87.74617994163954', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-06T00:00:00,11-00024814,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,5318 W HARRISON ST,60644,1140999.53241824,1896804.2303002,29,15,25,41.87291087730899,-87.75779613473767,"{'latitude': '41.87291087730899', 'longitude': '-87.75779613473767', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-06T00:00:00,11-00025132,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,11512 S WALLACE ST,60628,1174371.48629107,1828497.58282342,34,5,53,41.68479046845173,-87.63730218506994,"{'latitude': '41.68479046845173', 'longitude': '-87.63730218506994', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-06T00:00:00,11-00025364,Tree Debris,,Dispatch Clam,*Complete the Service Request,5328 N OLCOTT AVE,60656,1125347.05797466,1934519.3869318,41,16,10,41.97667985779765,-87.81442696429698,"{'latitude': '41.97667985779765', 'longitude': '-87.81442696429698', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-07T00:00:00,11-00022642,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10944 S ARTESIAN AVE,60655,1161992.34132132,1831984.85731884,19,22,75,41.6946256968559,-87.68252263880075,"{'latitude': '41.6946256968559', 'longitude': '-87.68252263880075', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-07T00:00:00,11-00024008,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8536 S PEORIA ST,60620,1171801.41857463,1848234.55016868,21,6,71,41.73900823918441,-87.64613386164277,"{'latitude': '41.73900823918441', 'longitude': '-87.64613386164277', 'needs_recoding': False}"
2011-01-05T00:00:00,Completed,2011-01-10T00:00:00,11-00018950,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,4501 W ROSCOE ST,60641,1145767.99167159,1922224.1703124,30,17,16,41.94257679306763,-87.73964271843872,"{'latitude': '41.94257679306763', 'longitude': '-87.73964271843872', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed - Dup,2012-01-06T00:00:00,12-00020380,Tree Debris,Alley,,,8036 S MARQUETTE AVE,60617,1195571.48139993,1852205.07869357,7,4,46,41.749349828076056,-87.55891526360945,"{'latitude': '41.749349828076056', 'longitude': '-87.55891526360945', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed - Dup,2012-01-06T00:00:00,12-00020405,Tree Debris,Alley,,,7940 S MANISTEE AVE,60617,1195888.62007641,1852849.75746805,7,4,46,41.75111103705467,-87.5577318706452,"{'latitude': '41.75111103705467', 'longitude': '-87.5577318706452', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed - Dup,2012-01-06T00:00:00,12-00023506,Tree Debris,Parkway,,,5638 N NATOMA AVE,60631,1131173.42751162,1937113.03200561,41,16,10,41.98369822010737,-87.7929403132578,"{'latitude': '41.98369822010737', 'longitude': '-87.7929403132578', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-05T00:00:00,12-00023723,Tree Debris,,Dispatch Clam,Completed,4623 N KENTON AVE,60630,1144870.11116664,1930336.56850768,45,17,16,41.964854916323326,-87.74273740164126,"{'latitude': '41.964854916323326', 'longitude': '-87.74273740164126', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-05T00:00:00,12-00023731,Tree Debris,,Dispatch Clam,Completed,4631 N KENTON AVE,60630,1144868.51116664,1930390.36850768,45,17,16,41.965002578040135,-87.74274192102612,"{'latitude': '41.965002578040135', 'longitude': '-87.74274192102612', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-05T00:00:00,12-00023735,Tree Debris,,Dispatch Clam,Completed,4635 N KENTON AVE,60630,1144867.71116664,1930417.16850768,45,17,16,41.96507613448921,-87.74274418325928,"{'latitude': '41.96507613448921', 'longitude': '-87.74274418325928', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00017943,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10107 S WALLACE ST,60628,1174085.57649141,1837864.31657883,9,22,73,41.710500533436246,-87.63807202902048,"{'latitude': '41.710500533436246', 'longitude': '-87.63807202902048', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00017945,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10125 S WALLACE ST,60628,1174088.97649141,1837743.91657883,9,22,73,41.710170063074095,-87.63806313784342,"{'latitude': '41.710170063074095', 'longitude': '-87.63806313784342', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00017948,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,45 E 100TH PL,60628,1178469.21332448,1838352.51008841,9,5,49,41.7117419518864,-87.62200363328769,"{'latitude': '41.7117419518864', 'longitude': '-87.62200363328769', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00017950,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,745 E 104TH ST,60628,1182973.29051182,1836156.16998366,9,5,50,41.70561162717478,-87.60557665483336,"{'latitude': '41.70561162717478', 'longitude': '-87.60557665483336', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00017951,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10456 S MARYLAND AVE,60628,1183755.36487305,1835801.38011116,9,5,50,41.704619866591386,-87.60272381887475,"{'latitude': '41.704619866591386', 'longitude': '-87.60272381887475', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00017954,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10317 S COTTAGE GROVE AVE,60628,1182682.92941568,1836638.65012942,9,5,50,41.70694234315291,-87.6066250117447,"{'latitude': '41.70694234315291', 'longitude': '-87.6066250117447', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00017955,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,11916 S LA SALLE ST,60628,1177403.28171886,1825934.63957257,9,5,53,41.677689610424785,-87.6262806430949,"{'latitude': '41.677689610424785', 'longitude': '-87.6262806430949', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00018625,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8208 S WINCHESTER AVE,60620,1164784.60361221,1850230.24253128,18,6,71,41.74463559574316,-87.67178599270686,"{'latitude': '41.74463559574316', 'longitude': '-87.67178599270686', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00018662,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7724 S THROOP ST,60620,1169222.46803172,1853557.4811749,17,6,71,41.753671216411135,-87.65542900285138,"{'latitude': '41.753671216411135', 'longitude': '-87.65542900285138', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00018741,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4713 S WABASH AVE,60615,1177508.84782488,1873795.36341847,3,2,38,41.809022866305845,-87.62445108932704,"{'latitude': '41.809022866305845', 'longitude': '-87.62445108932704', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00018762,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4725 S WABASH AVE,60615,1177511.14782488,1873714.96341847,3,2,38,41.80880218945134,-87.62444508583395,"{'latitude': '41.80880218945134', 'longitude': '-87.62444508583395', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00019637,Tree Debris,,Dispatch Clam,*Complete the Service Request,5526 N BROADWAY,60640,1167313.17169516,1936851.15963013,48,20,77,41.98227700690919,-87.66003177020757,"{'latitude': '41.98227700690919', 'longitude': '-87.66003177020757', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00019976,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4334 S INDIANA AVE,60653,1178322.26466634,1876323.37119109,3,2,38,41.815941487039524,-87.62139084482786,"{'latitude': '41.815941487039524', 'longitude': '-87.62139084482786', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00020040,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4931 S MICHIGAN AVE,60615,1177990.73622225,1872360.18007647,3,2,38,41.80507367410712,-87.62272715479145,"{'latitude': '41.80507367410712', 'longitude': '-87.62272715479145', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00020112,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7940 S MANISTEE AVE,60617,1195888.62007641,1852849.75746805,7,4,46,41.75111103705467,-87.5577318706452,"{'latitude': '41.75111103705467', 'longitude': '-87.5577318706452', 'needs_recoding': False}"
2012-01-05T00:00:00,Completed,2012-01-06T00:00:00,12-00020119,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8036 S MARQUETTE AVE,60617,1195571.48139993,1852205.07869357,7,4,46,41.749349828076056,-87.55891526360945,"{'latitude': '41.749349828076056', 'longitude': '-87.55891526360945', 'needs_recoding': False}"
