Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2011-01-02T00:00:00,Completed,2011-01-11T00:00:00,11-00003821,Abandoned Vehicle Complaint,A153976,Honda,Gray,Place 7 Day Sticker,Follow on Activity was created,14,1756 N KARLOV AVE,60639,1148776.72691362,1911372.67501609,30,25,23,,41.91329979916925,-87.72903021943631,"{'latitude': '41.91329979916925', 'longitude': '-87.72903021943631', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-11T00:00:00,11-00003973,Abandoned Vehicle Complaint,UNKNOWN,Volkswagen,Silver,Place 7 Day Sticker,Follow on Activity was created,15,8900 S MORGAN ST,60620,1171202.85406688,1845838.95977756,21,22,73,,41.732330872226306,-87.64854034092703,"{'latitude': '41.732330872226306', 'longitude': '-87.64854034092703', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-11T00:00:00,11-00004152,Abandoned Vehicle Complaint,H886409,Legacy Unknown,Beige,Place 7 Day Sticker,Follow on Activity was created,19,4800 S ST LAWRENCE AVE,60615,1181068.12011343,1873321.96530671,4,2,38,,41.80754968713028,-87.61155576312447,"{'latitude': '41.80754968713028', 'longitude': '-87.61155576312447', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-11T00:00:00,11-00004586,Abandoned Vehicle Complaint,H946539,Jeep - Year Greater 1988,Blue,Place 7 Day Sticker,Follow on Activity was created,21,4635 W WAVELAND AVE,60641,1144753.17996618,1924189.82997999,38,17,15,,41.947870164413075,-87.74392286093178,"{'latitude': '41.947870164413075', 'longitude': '-87.74392286093178', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-12T00:00:00,11-00003806,Abandoned Vehicle Complaint,H939540,Honda,Silver,Place 7 Day Sticker,Follow on Activity was created,60,3602 N OSAGE AVE,60634,1122555.86902825,1923092.13157127,36,16,17,,41.9453301203227,-87.82508323576496,"{'latitude': '41.9453301203227', 'longitude': '-87.82508323576496', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-12T00:00:00,11-00003845,Abandoned Vehicle Complaint,9259045,Toyota,Gray,Place 7 Day Sticker,Follow on Activity was created,30,6125 W HENDERSON ST,60634,1134964.09741766,1921633.92977791,36,16,17,,41.94104054950154,-87.779777778187,"{'latitude': '41.94104054950154', 'longitude': '-87.779777778187', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-18T00:00:00,11-00004246,Abandoned Vehicle Complaint,K386584,Chevrolet,Silver,Place 7 Day Sticker,Follow on Activity was created,14,6345 S HERMITAGE AVE,60636,1165759.9905709,1862609.04317973,15,7,67,,41.7780872036638,-87.6677102424456,"{'latitude': '41.7780872036638', 'longitude': '-87.6677102424456', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-18T00:00:00,11-00004799,Abandoned Vehicle Complaint,K707810,Buick,Gray,Place 7 Day Sticker,Follow on Activity was created,30,4244 W HADDON AVE,60651,1147872.6971811,1907328.75988145,37,11,23,,41.90176026420867,-87.73300319070908,"{'latitude': '41.90176026420867', 'longitude': '-87.73300319070908', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-20T00:00:00,11-00003703,Abandoned Vehicle Complaint,NONE,General Motors Corp.,White,Place 7 Day Sticker,Follow on Activity was created,10,5100 N MARINE DR,60640,1169589.14167973,1934337.47049539,48,20,3,34,41.9753558029658,-87.65189744998881,"{'latitude': '41.9753558029658', 'longitude': '-87.65189744998881', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-24T00:00:00,11-00004274,Abandoned Vehicle Complaint,NO PLATE,Kawasaki Motors Corp.,Silver,Place 7 Day Sticker,Follow on Activity was created,90,6211 N RICHMOND ST,60659,1155554.18728062,1941082.83031169,50,24,2,,41.99430452941706,-87.7030217617578,"{'latitude': '41.99430452941706', 'longitude': '-87.7030217617578', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-27T00:00:00,11-00003680,Abandoned Vehicle Complaint,6047022,Ford,White,Place 7 Day Sticker,Follow on Activity was created,90,4012 N MOZART ST,60618,1156665.91810826,1926533.24840253,33,17,16,,41.95439321505319,-87.69962378497023,"{'latitude': '41.95439321505319', 'longitude': '-87.69962378497023', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-27T00:00:00,11-00003946,Abandoned Vehicle Complaint,288VZX,Mazda,Gray,Place 7 Day Sticker,Follow on Activity was created,180,3852 W FILLMORE ST,60624,1150883.50151751,1895095.67818195,24,11,29,,41.868136729893195,-87.72228502240826,"{'latitude': '41.868136729893195', 'longitude': '-87.72228502240826', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-27T00:00:00,11-00004425,Abandoned Vehicle Complaint,K107978,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,21,1857 S LAWNDALE AVE,60623,1151993.72529321,1890696.04022249,24,10,29,,41.85545416285308,-87.71743086884317,"{'latitude': '41.85545416285308', 'longitude': '-87.71743086884317', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-01-27T00:00:00,11-00004739,Abandoned Vehicle Complaint,8922462,Toyota,Blue,Place 7 Day Sticker,Follow on Activity was created,,1442 W JARVIS AVE,60626,1165313.69580581,1949150.30300064,49,24,1,,42.016165497387476,-87.66783102003123,"{'latitude': '42.016165497387476', 'longitude': '-87.66783102003123', 'needs_recoding': False}"
2011-01-02T00:00:00,Completed,2011-02-16T00:00:00,11-00003589,Abandoned Vehicle Complaint,K485803,Ford,Green,Place 7 Day Sticker,Follow on Activity was created,365,5710 N WINTHROP AVE,60660,1167834.43953027,1938090.77430492,48,20,77,26,41.98585469753,-87.65823215413647,"{'latitude': '41.98585469753', 'longitude': '-87.65823215413647', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00004102,Abandoned Vehicle Complaint,TEMP   PLATES 109N917,Acura,Blue,FVI - Outcome,Create Work Order,30,7208 N WOLCOTT AVE,60626,1162291.36219707,1947887.04252147,49,24,1,,42.01286873857557,-87.67834527123489,"{'latitude': '42.01286873857557', 'longitude': '-87.67834527123489', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00004462,Abandoned Vehicle Complaint,40145B,Cadillac,White,FVI - Outcome,Create Work Order,120,5821 S CAMPBELL AVE,60629,1160699.81501215,1865989.13740372,16,8,63,59,41.787696610170705,-87.68616499669632,"{'latitude': '41.787696610170705', 'longitude': '-87.68616499669632', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00004264,Abandoned Vehicle Complaint,514M947,(Homemade Trailer),Black,FVI - Outcome,Create Work Order,10,5615 S NEENAH AVE,60638,1133675.57800552,1866605.28628119,23,8,56,,41.789962596113554,-87.7852391259755,"{'latitude': '41.789962596113554', 'longitude': '-87.7852391259755', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-06T00:00:00,12-00003179,Abandoned Vehicle Complaint,7686548,Geo/Metro,White,FVI - Outcome,Create Work Order,,6234 N OAKLEY AVE,60659,1159854.95246868,1941342.4428922,50,24,2,,41.995181420514704,-87.68749797273051,"{'latitude': '41.995181420514704', 'longitude': '-87.68749797273051', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00003418,Abandoned Vehicle Complaint,G290932,Lincoln,Red,FVI - Outcome,Create Work Order,9,7306 S SEELEY AVE,60636,1163957.46602159,1856200.97477768,17,7,67,,41.76088062599268,-87.67479261396635,"{'latitude': '41.76088062599268', 'longitude': '-87.67479261396635', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00003180,Abandoned Vehicle Complaint,8943620,Bmw,Black,FVI - Outcome,Create Work Order,,6238 N OAKLEY AVE,60659,1159854.05246868,1941369.1428922,50,24,2,,41.99529425853164,-87.68750221606386,"{'latitude': '41.99529425853164', 'longitude': '-87.68750221606386', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-18T00:00:00,12-00004361,Abandoned Vehicle Complaint,X600992,Plymouth,Red,FVI - Outcome,Create Work Order,30,2210 N KEYSTONE AVE,60639,1149021.822618,1914382.03159061,31,25,20,,41.921182321965375,-87.72803676053954,"{'latitude': '41.921182321965375', 'longitude': '-87.72803676053954', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-24T00:00:00,12-00003721,Abandoned Vehicle Complaint,N221065,Chevrolet,Maroon,FVI - Outcome,Create Work Order,42,2922 W MONROE ST,60612,1156838.43583207,1899564.61727112,2,11,27,,41.88032584896581,-87.69961185922382,"{'latitude': '41.88032584896581', 'longitude': '-87.69961185922382', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-24T00:00:00,12-00004485,Abandoned Vehicle Complaint,187N112,Cadillac,Gray,FVI - Outcome,Create Work Order,90,9008 S HOUSTON AVE,60617,1198087.3887316,1845821.27600949,10,4,46,5,41.73159715452316,-87.55005101969569,"{'latitude': '41.73159715452316', 'longitude': '-87.55005101969569', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-25T00:00:00,12-00004406,Abandoned Vehicle Complaint,UNKNOWN,Cadillac,Gold,FVI - Outcome,Create Work Order,30,4900 W RICE ST,60651,1143534.26321725,1905210.59376674,37,15,25,,41.89604089598033,-87.74840319067978,"{'latitude': '41.89604089598033', 'longitude': '-87.74840319067978', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-03T00:00:00,12-00004018,Abandoned Vehicle Complaint,DONT KNOW,,White,FVI - Outcome,Vehicle was moved from original address requested,60,2915 S PARNELL AVE,60616,,,11,9,60,,41.8412824062956,-87.64011948187392,"{'latitude': '41.8412824062956', 'longitude': '-87.64011948187392', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-03T00:00:00,12-00004458,Abandoned Vehicle Complaint,9752196,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,120,5821 S CAMPBELL AVE,60629,,,16,8,63,59,41.787696610170705,-87.68616499669632,"{'latitude': '41.787696610170705', 'longitude': '-87.68616499669632', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003982,Abandoned Vehicle Complaint,DMG383,General Motors Corp.,Black,FVI - Outcome,Return to Owner - Vehicle,,257 W 23RD ST,60616,,,25,21,34,,41.85083404009677,-87.63417429064336,"{'latitude': '41.85083404009677', 'longitude': '-87.63417429064336', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004629,Abandoned Vehicle Complaint,UNK,Toyota,Brown,FVI - Outcome,Vehicle was moved from original address requested,240,1624 S LOOMIS ST,60608,,,25,12,31,,41.85894009464166,-87.66149485555196,"{'latitude': '41.85894009464166', 'longitude': '-87.66149485555196', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003691,Abandoned Vehicle Complaint,L311290,Pontiac,Gray,FVI - Outcome,Return to Owner - Vehicle,22,5720 S MEADE AVE,60638,,,23,8,56,,41.78816149653818,-87.77448100561635,"{'latitude': '41.78816149653818', 'longitude': '-87.77448100561635', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00004173,Abandoned Vehicle Complaint,N965424,Ford,Blue,FVI - Outcome,Vehicle was moved from original address requested,14,5915 S KOLIN AVE,60629,,,13,8,65,,41.78536424258139,-87.73135991438359,"{'latitude': '41.78536424258139', 'longitude': '-87.73135991438359', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00004388,Abandoned Vehicle Complaint,K689451,Oldsmobile,Green,FVI - Outcome,Vehicle was moved from original address requested,30,5918 S KILDARE AVE,60629,,,13,8,65,,41.785259501457986,-87.73042631539484,"{'latitude': '41.785259501457986', 'longitude': '-87.73042631539484', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00004500,Abandoned Vehicle Complaint,X349321,,Green,FVI - Outcome,Vehicle was moved from original address requested,6,2431 N LOWELL AVE,60639,,,31,25,20,,41.92532420473356,-87.73522302036875,"{'latitude': '41.92532420473356', 'longitude': '-87.73522302036875', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00003181,Abandoned Vehicle Complaint,3251465,General Motors Corp.,White,FVI - Outcome,Vehicle was moved from original address requested,,6231 N OAKLEY AVE,60659,,,50,24,2,,41.99507473802323,-87.6871995579292,"{'latitude': '41.99507473802323', 'longitude': '-87.6871995579292', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00003787,Abandoned Vehicle Complaint,UNKNOWN,Legacy Unknown,Red,FVI - Outcome,Vehicle was moved from original address requested,21,1754 W GRANVILLE AVE,60660,,,40,24,77,,41.9944798448351,-87.67403535694629,"{'latitude': '41.9944798448351', 'longitude': '-87.67403535694629', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00003855,Abandoned Vehicle Complaint,9845009,Chevrolet,Blue,FVI - Outcome,Vehicle was moved from original address requested,14,7900 S SACRAMENTO AVE,60652,,,18,8,70,,41.74968178182783,-87.69765094794815,"{'latitude': '41.74968178182783', 'longitude': '-87.69765094794815', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-10T00:00:00,12-00004641,Abandoned Vehicle Complaint,L689924,Pontiac,Green,FVI - Outcome,Vehicle was moved from original address requested,60,4501 S KILPATRICK AVE,60632,,,23,8,56,,41.811216211198406,-87.74066188373575,"{'latitude': '41.811216211198406', 'longitude': '-87.74066188373575', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-12T00:00:00,12-00003408,Abandoned Vehicle Complaint,SG290932,Lincoln,Red,FVI - Outcome,Vehicle was moved from original address requested,8,7306 S SEELEY AVE,60636,,,17,7,67,,41.76088062599268,-87.67479261396635,"{'latitude': '41.76088062599268', 'longitude': '-87.67479261396635', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-12T00:00:00,12-00003905,Abandoned Vehicle Complaint,L906108,Ford,Blue,FVI - Outcome,Return to Owner - Vehicle,14,7201 S WHIPPLE ST,60629,,,18,8,66,14,41.7625261295299,-87.69894358703792,"{'latitude': '41.7625261295299', 'longitude': '-87.69894358703792', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-12T00:00:00,12-00003939,Abandoned Vehicle Complaint,A430075,Chevrolet,Turquoise,FVI - Outcome,Vehicle was moved from original address requested,35,2318 W TOUHY AVE,60645,,,49,24,2,,42.01237046039548,-87.68836864099482,"{'latitude': '42.01237046039548', 'longitude': '-87.68836864099482', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-12T00:00:00,12-00004576,Abandoned Vehicle Complaint,162N865,Kia Motors Corp,Gray,FVI - Outcome,Vehicle was moved from original address requested,35,1635 W CHASE AVE,60626,,,49,24,1,,42.01370496770725,-87.67161840294028,"{'latitude': '42.01370496770725', 'longitude': '-87.67161840294028', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-18T00:00:00,12-00003762,Abandoned Vehicle Complaint,E172337,Dodge,Bronze,FVI - Outcome,Vehicle was moved from original address requested,21,3000 W BELLE PLAINE AVE,60618,,,33,17,16,,41.95587512899867,-87.70324509783516,"{'latitude': '41.95587512899867', 'longitude': '-87.70324509783516', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-18T00:00:00,12-00004794,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Blue,FVI - Outcome,Vehicle was moved from original address requested,14,3053 W EASTWOOD AVE,60625,,,33,17,14,,41.96549769346492,-87.70558852569478,"{'latitude': '41.96549769346492', 'longitude': '-87.70558852569478', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-20T00:00:00,12-00003512,Abandoned Vehicle Complaint,K727983,Mercedes,Black,FVI - Outcome,Vehicle was moved from original address requested,14,5224 N MONT CLARE AVE,60656,,,41,16,10,,41.976300379404286,-87.8048636980038,"{'latitude': '41.976300379404286', 'longitude': '-87.8048636980038', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-20T00:00:00,12-00004243,Abandoned Vehicle Complaint,L710941,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,14,11001 S WALLACE ST,60628,,,34,22,49,,41.69414618835795,-87.63743786476587,"{'latitude': '41.69414618835795', 'longitude': '-87.63743786476587', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-23T00:00:00,12-00003182,Abandoned Vehicle Complaint,A142165,Chevrolet,Green,FVI - Outcome,Return to Owner - Vehicle,,6235 N OAKLEY AVE,60659,,,50,24,2,,41.995187576049574,-87.68720380073054,"{'latitude': '41.995187576049574', 'longitude': '-87.68720380073054', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-23T00:00:00,12-00003539,Abandoned Vehicle Complaint,UNKNOWN,Dodge,Gray,FVI - Outcome,Vehicle was moved from original address requested,30,5719 W BERENICE AVE,60634,,,38,16,15,,41.95028191100932,-87.77015458419318,"{'latitude': '41.95028191100932', 'longitude': '-87.77015458419318', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-23T00:00:00,12-00003795,Abandoned Vehicle Complaint,L701065,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,14,10240 S EBERHART AVE,60628,,,9,5,49,41,41.707949374804805,-87.61149227995368,"{'latitude': '41.707949374804805', 'longitude': '-87.61149227995368', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-24T00:00:00,12-00004417,Abandoned Vehicle Complaint,L349336,Ford,Beige,FVI - Outcome,Need Vehicle Tow Report,90,6743 S PAULINA ST,60636,,,15,7,67,,41.77088722805091,-87.66626414088871,"{'latitude': '41.77088722805091', 'longitude': '-87.66626414088871', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-25T00:00:00,12-00004403,Abandoned Vehicle Complaint,G579905,Buick,Brown,FVI - Outcome,Vehicle was moved from original address requested,180,4900 W RICE ST,60651,,,37,15,25,,41.89604089598033,-87.74840319067978,"{'latitude': '41.89604089598033', 'longitude': '-87.74840319067978', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-25T00:00:00,12-00004495,Abandoned Vehicle Complaint,K676323,Pontiac,Gray,FVI - Outcome,Vehicle was moved from original address requested,10,4223 S ALBANY AVE,60632,,,14,9,58,39,41.81651049513586,-87.70169171563403,"{'latitude': '41.81651049513586', 'longitude': '-87.70169171563403', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-25T00:00:00,12-00004511,Abandoned Vehicle Complaint,000000,Pontiac,Red,FVI - Outcome,Vehicle was moved from original address requested,60,2709 N MERRIMAC AVE,60639,,,29,25,19,,41.929543993948116,-87.78184487787371,"{'latitude': '41.929543993948116', 'longitude': '-87.78184487787371', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-26T00:00:00,12-00003692,Abandoned Vehicle Complaint,UNKNOWN,Legacy Unknown,Blue,FVI - Outcome,Vehicle was moved from original address requested,12,5025 W WOLFRAM ST,60641,,,31,25,19,,41.932258062517796,-87.75257562321752,"{'latitude': '41.932258062517796', 'longitude': '-87.75257562321752', 'needs_recoding': False}"
